gene_ids,ens_gene,Pan_hrt_1,Pan_hrt_2,Pan_kid_1,Pan_kid_2,Pan_liv
456797,NSPTRG00000000593,3.89057,3.14807,6.59869,2.56576,8.5397
469295,NSPTRG00000000594,0.247266,0,1.45464,0.743176,0.228071
456799,NSPTRG00000000596,31.96056,31.7847,60.96333,70.40752,31.859091
456800,NSPTRG00000000597,0.651964,0.3046,0.627486,0.271923,2.11962
746795,NSPTRG00000000598,1.1899,0,13.2633,2.38422,16.4629
469296,NSPTRG00000000599,6.740528,4.106649,8.94292,3.519195,18.952695
746846,NSPTRG00000000600,0.383083,0.8049586,0.730612,4.105530202,0.141337354
456802,NSPTRG00000000601,19.95424,16.83957,37.38634004,27.189501,11.18447897
469298,NSPTRG00000000602,0.962692,0.236607,0.223555,0.723359,0
469299,NSPTRG00000000603,0.577175,0.398917,0.839049,0.59577,0.850248037
469301,NSPTRG00000000604,0,0,0,0,0.565063
456804,NSPTRG00000000606,17.5248,11.61028,15.634487,19.04551,6.248928
748944,NSPTRG00000000607,4.75381,6.47313,5.79973,1.70602,1.57067
456806,NSPTRG00000000608,1.3009,1.023137,2.45668,10.33383432,0.777581
469303,NSPTRG00000000614,17.3378,16.682733,19.2974,16.80414,15.42958
101059009,NSPTRG00000000616,0,0,1.192664,8.86055,0
456811,NSPTRG00000000617,3.8832,3.478958,15.85672,15.24684,22.624871
456812,NSPTRG00000000618,9.95084,12.2284,20.6686,28.3503,12.429
469304,NSPTRG00000000621,1.82213,0.902307,5.68357,5.13849,3.6367
456815,NSPTRG00000000622,1.625121,1.782585,3.488261,7.20675,2.305966
100613619,NSPTRG00000000623,11.66595,11.76691,35.3453,26.4787,13.25284
456511,NSPTRG00000000624,0.127204,0.200088,0.787713,0.509761,0.234659
456510,NSPTRG00000000625,14.6583,17.5234,75.4416,223.416,49.2744
469174,NSPTRG00000000626,0.441101016,0.355745,3.619779,11.8868,0.786281
469308,NSPTRG00000000631,11.57473,13.256592,16.44869,17.067893,4.705425
456819,NSPTRG00000000634,1.34388,0.28622,7.36786,0.989627,6.47368
456820,NSPTRG00000000635,27.5752,25.73754,81.2652,63.40754,120.4311
100615212,NSPTRG00000000636,11.01457,5.29391,30.4661,22.4939,45.492
456827,NSPTRG00000000640,9.96937,5.87317,57.2862,45.5164,18.76382
456828,NSPTRG00000000641,1.704414,0.46406632,69.66165,51.695055,60.788933
456829,NSPTRG00000000643,4.96215,3.6484,15.3941,16.0638,11.5989
456832,NSPTRG00000000644,23.930915,24.086615,11.210476,13.68209,7.535348
469310,NSPTRG00000000645,0.21193,0.133343,4.77956,2.8876,0.1741509
469311,NSPTRG00000000646,23.7829,16.609201,33.862,54.23395,17.33532
100610064,NSPTRG00000000648,41.695985,32.13124,195.29274,217.30387,65.66311
456522,NSPTRG00000000649,16.7616,9.27205,31.5859,17.19446,36.876
456521,NSPTRG00000000650,1.711726,0.55035,17.96476,22.17834,5.0334
469176,NSPTRG00000000652,0,0,0,0,0.0696028
456516,NSPTRG00000000655,19.7422007,15.5338,40.31287,84.5068,17.10610001
456515,NSPTRG00000000656,35.715579,37.592301,63.12968,48.2867,45.1532
456513,NSPTRG00000000657,7.91397,5.71441,20.33367,12.2576,27.73929
456548,NSPTRG00000000658,1.25889,0.598182,1.52665,0.683164,2.08041
456547,NSPTRG00000000659,379.944,334.763,723.168,780.753,850.92
469186,NSPTRG00000000661,0.135158,0.088583,0.418484,0.4965,0.0623329
456546,NSPTRG00000000662,2.1276,1.73938,4.68066,3.05709,5.26759
456545,NSPTRG00000000663,0,0,1.28949,0,0.384137
469185,NSPTRG00000000664,0.356846,0.517212,1.82546,1.449461,0.2224107
456543,NSPTRG00000000665,22.3635,29.33188037,14.3792,13.6491,15.1347
456542,NSPTRG00000000667,10.01705,9.69663,30.8696,28.09097,32.554615
456541,NSPTRG00000000668,39.3257,33.9384,109.3916,106.60554,103.714373
456540,NSPTRG00000000669,0.528017,0.182722,3.34822,2.17947,0.623395
469182,NSPTRG00000000670,0,0,0.219741,0.177754,0.163651
456538,NSPTRG00000000672,4.139641,1.746898,10.2471,6.241361,8.86073
469181,NSPTRG00000000673,0.986236,0.828544,2.44291,2.89683,4.58973
456537,NSPTRG00000000675,187.673,184.295,504.986,646.974,579.218
741418,NSPTRG00000000676,21.0021,14.2926,321.13891,538.28985,111.94462
741511,NSPTRG00000000677,17.84672465,14.70604989,29.206743,32.4066,27.377577
741569,NSPTRG00000000679,1.52962,0.184087,6.57767,3.13891,4.03852
456554,NSPTRG00000000680,17.1299,19.4214,31.4655,40.6481,24.0374
456553,NSPTRG00000000681,6.18739,7.81926,12.7541,17.5949,8.18185
456568,NSPTRG00000000683,28.73047,33.59357,12.0801,13.56971,7.965368
456565,NSPTRG00000000685,17.2345,14.175739,12.5842,8.172332,1.33148
469191,NSPTRG00000000686,0.601682,0.804462,464.921,337.025,1.88691
456564,NSPTRG00000000687,36.6940751,30.87227613,57.256542,63.73528027,26.40165973
738051,NSPTRG00000000688,4.42408,1.97885,7.1333,9.0862,0.204032
456563,NSPTRG00000000689,0.877677,0.488349,1.58965,2.18421,1.69689
456561,NSPTRG00000000690,13.1277,9.18388,29.9568,32.9078,22.0246
742376,NSPTRG00000000691,792.87,1254.08,480.836,618.857,214.138
100609487,NSPTRG00000000692,2.74823,2.631201,11.54319,23.02547,8.54698
456559,NSPTRG00000000693,3.27158,2.204637,47.867,73.81937,42.29366
742673,NSPTRG00000000697,4.05601,3.189986,5.02338,9.221109,4.37333
469188,NSPTRG00000000701,14.3411,13.3412,27.3511,43.0908,8.6747
456557,NSPTRG00000000702,0,0.2332894,0.278214,0.1253255,0
456833,NSPTRG00000000706,0.724909,0.275235,0.866843,0.901558,0
456834,NSPTRG00000000707,0.095066,0,0.470958,0.285728,0.175372
743132,NSPTRG00000000709,0.958309,0.565271,5799.63,3368.11,45.9637
469313,NSPTRG00000000711,0.46474901,0.18668,1.361061,0.841776,1.041039
456837,NSPTRG00000000712,66.8548,47.6662,61.1326,50.70363,73.191
743632,NSPTRG00000000716,0.175869,0.2710056,9.38076,10.587572,4.33759
743679,NSPTRG00000000718,1.831140457,1.236468,8.06478,6.588540127,1.04834
743875,NSPTRG00000000721,0.9478,0.626161,7.48918,7.10271,0.384658
735317,NSPTRG00000000723,0.019518935,0,0,0.090659227,0.036007461
469318,NSPTRG00000000724,0,0,0,0,0
456846,NSPTRG00000000725,32.06833041,31.5764,38.040283,24.79530005,19.31598416
469319,NSPTRG00000000726,5.06129,2.98014,3.65379,2.7116,2.84597
456849,NSPTRG00000000728,4.707224,14.038564,40.217483,3.968099,7.921758
456850,NSPTRG00000000729,13.2165,19.00174,22.43118,23.92492,11.15851
469322,NSPTRG00000000730,19.448503,35.51382,61.02447,71.399664,40.939625
456852,NSPTRG00000000731,48.005858,49.810266,42.21055,44.92023,38.3989
736412,NSPTRG00000000732,0,0.0294619,0.0927893,0.300239,3.45523
100610643,NSPTRG00000000733,12.64216,6.5993,24.78273,26.99602,15.3567
456854,NSPTRG00000000735,25.08302,16.99157,33.74324,37.2867,27.40122
456855,NSPTRG00000000736,6.052072,6.65178,12.96932,21.03602,4.85924
456856,NSPTRG00000000737,11.01632,5.174413,50.12807,25.26479,30.01775
456857,NSPTRG00000000738,0.995508,0.161446,1.5645,1.07268,1.29445
456858,NSPTRG00000000739,14.46207,15.86101,17.16204,22.1933,12.55915
456859,NSPTRG00000000740,5.4572755,7.203497941,6.603461,10.229412,4.23313314
469325,NSPTRG00000000741,2.31809,1.58005,4.97633,7.27683,1.99559
737285,NSPTRG00000000744,0.0298331,0.0234632,0.0738966,0.0896654,0
469326,NSPTRG00000000745,5.48795,4.11541,9.90247,10.9072,17.6902
738327,NSPTRG00000000746,14.57460666,10.9403758,10.07546118,10.7529704,2.166760356
737617,NSPTRG00000000747,21.42613,27.4646344,159.06702,254.73528,254.30801
456862,NSPTRG00000000748,48.45251,61.174625,119.8094482,187.6654701,422.557154
737843,NSPTRG00000000749,6.71442,6.27775,1.27729,3.48212,1.74664
469329,NSPTRG00000000750,0.158962,0.1856693,77.8649,41.2998,2.40651
737945,NSPTRG00000000751,4.43293,4.44219,16.69339,23.28510001,9.79549
456863,NSPTRG00000000752,16.84945,17.66912,33.78655,50.1563,25.53246
104001049,NSPTRG00000000753,29.0851,28.9573,55.5945,46.9931,74.744
456865,NSPTRG00000000754,0.694778,0.581050304,2.4591836,0.542252,0.69119473
738808,NSPTRG00000000756,0.149761,0.0147231,3.867403,9.88382,0.178137
456867,NSPTRG00000000757,2.5816945,1.618998,5.141567,4.59904236,4.19193
738392,NSPTRG00000000759,7.08728,6.25258,26.81056,22.95543,24.51175
469331,NSPTRG00000000761,0,0,44.015969,113.99051,5.84036
456868,NSPTRG00000000762,7.51511,7.9585,15.58548,22.9518,8.3607
456869,NSPTRG00000000763,5.88614,4.7528,12.5874,14.8999,15.4551
456871,NSPTRG00000000764,103.941,109.5393,274.07,415.803,91.9559
738895,NSPTRG00000000765,2.49415,1.90365,3.12977,3.49526,1.63205
456872,NSPTRG00000000766,1.550414,1.219373,3.84038,4.16957,0.794474
456873,NSPTRG00000000769,36.67012,49.1108,97.371,134.4382,79.91718
456874,NSPTRG00000000770,9.535560085,10.6428,29.80824,34.2794,25.3703
739330,NSPTRG00000000771,4.366218,14.01142,29.71950328,82.022694,0.3810318
739377,NSPTRG00000000772,0.369697,1.86594,79.1049,285.349,0
456875,NSPTRG00000000773,0.901927,3.275491,2.46883,5.080343,0.0272355
456877,NSPTRG00000000776,0.503733,0.643788,3.19735,2.52334,1.74236
456878,NSPTRG00000000777,0.3144664,0.343809,15.039944,8.58158,4.247178
739637,NSPTRG00000000778,0,0,0.502753,0.355854,0.374424
456879,NSPTRG00000000779,41.8469,22.2096,34.9158,37.6485,182.024
740851,NSPTRG00000000782,0,0,18.8042,8.97872,0
456880,NSPTRG00000000783,0,0,2.08791,0.882303,12.8818
456881,NSPTRG00000000784,6.58052,8.07332,11.0081,13.7295,5.41978
456884,NSPTRG00000000787,10.8315,21.03292,92.18916,119.5035,36.9487
741802,NSPTRG00000000788,29.8847,33.1346,11.1338,18.9378,0
456885,NSPTRG00000000790,4.777584,3.386063,9.01141,9.98727,4.209326
456887,NSPTRG00000000792,0,0,0.152498,0.0293072,68.59261
740508,NSPTRG00000000793,0,0.076053,0.239526,0.416332,0.40137
456890,NSPTRG00000000795,0.108819,0,73.586,56.8001,2.30855
456892,NSPTRG00000000796,3.79974,3.397042003,5.82797,4.65343,3.728424
456894,NSPTRG00000000798,5.81498,7.9135,19.582573,39.36565,15.3206
456895,NSPTRG00000000799,1.926465,2.079598,8.9733879,15.06187,3.937901258
456896,NSPTRG00000000800,2.06186,8.62562,0.108664,0.527409,14.8907
456897,NSPTRG00000000801,0,0,0.0472843,0.112829,0
741619,NSPTRG00000000802,12.24578,8.9556123,8.23093,21.412,7.596079
456899,NSPTRG00000000803,10.915,11.9825,19.87325,30.1506,8.52957
456900,NSPTRG00000000806,39.734,69.41862,35.9788,53.066413,6.681955
469206,NSPTRG00000000809,0.360518,0.425313,0.55813275,2.8895,0.108212
456901,NSPTRG00000000810,4.5336,3.68108,5.72853,7.8336,5.07894
469340,NSPTRG00000000811,1.871069,1.6500875,5.091028,7.413164,2.88005
742370,NSPTRG00000000812,0,0,2.57006,3.76323,16.5722
456903,NSPTRG00000000813,1.71805,2.20699,2.94347,6.99972,2.06009
456906,NSPTRG00000000815,0.935064,1.726774,3.37353,5.49861,1.87495
742958,NSPTRG00000000816,2.470518,3.694831,5.071449,6.460794,2.178893
456908,NSPTRG00000000820,86.8726,50.29457,64.45581,56.33913,94.17128
469342,NSPTRG00000000822,0,0,0,0,0
469343,NSPTRG00000000823,1.3812,1.176274,4.25164,6.05901,0.989498
469344,NSPTRG00000000824,6.1417,7.52153,4.346576,5.94734,0.656499
743373,NSPTRG00000000825,26.41504,29.29093,38.4068,33.504234,44.822679
450169,NSPTRG00000000827,12.9355,8.70194,49.1705,150.706,13.7323
456917,NSPTRG00000000829,3.396926102,2.89612375,2.934413405,5.5767554,1.527077835
456921,NSPTRG00000000831,14.87697,3.48031,4.001964,3.035089,2.698619
456924,NSPTRG00000000832,0.173211,0.674596,1.120659,0.663841,0.128383
743871,NSPTRG00000000835,0,0,0.767223,0.413751,0
469347,NSPTRG00000000837,9.697704,10.02140281,12.060415,12.97288628,7.514265941
745548,NSPTRG00000000838,1.90668,1.57724,12.1237,18.757,15.2094
744045,NSPTRG00000000839,0,0,0.220814,0.0297704,0
469348,NSPTRG00000000840,0.08706145,0.06847248,0.55099,0.610562,0.662871
456929,NSPTRG00000000842,36.5594,38.1955,280.79262,123.43832,66.157481
456931,NSPTRG00000000845,18.080482,17.11819,67.25111,76.55377,19.11995
744567,NSPTRG00000000846,0,0,0,0.031989,0
456933,NSPTRG00000000847,0.0479179,0.0251244,0,0.0320046,0.1620597
456934,NSPTRG00000000848,0.409262,0.686114,0,0.711622,0
456936,NSPTRG00000000850,5.649527,4.648973,3.887197,5.8766108,1.73905
456937,NSPTRG00000000852,48.288617,33.873056,78.83935,69.32524,89.72219
456938,NSPTRG00000000853,6.25372,3.55492,11.4571,9.303914,3.029223
456939,NSPTRG00000000854,0.679499,0.7070904,18.75024,35.98000585,18.67304
456940,NSPTRG00000000855,0.701425,0,85.41549,95.54266,0
744970,NSPTRG00000000856,45.7317,34.0521,27.106,28.69606,20.89137
456941,NSPTRG00000000857,4.7533,5.08422,1.29513,3.143,0.0876861
100533985,NSPTRG00000000861,11.68006,23.32877,1.345881,0.225902,0.4575552
104001224,NSPTRG00000000862,0.0222197,0.209705,0,0,0
456950,NSPTRG00000000863,0.05818,0.04262352,0.108084,0.1085914,0
456952,NSPTRG00000000865,46.3817,69.6151,115.3029,212.14661,65.5703
745288,NSPTRG00000000867,4.38276,6.0839,7.1379,9.59411,3.31487
469353,NSPTRG00000000868,0,0,0,0,0
456953,NSPTRG00000000869,0.274412,0.0959317,0.231973,0.652416,0.107278
469357,NSPTRG00000000873,0,0.0122557,0.207943,0.1682112,0.0574928
456957,NSPTRG00000000874,0.182939,0,0.45314,0.366556,0
450115,NSPTRG00000000875,0.359366,0.753694,9.6433,9.60089,0.11049
456960,NSPTRG00000000877,0.516691,0.0812738,0.384412,0.31059,0.0953161
456962,NSPTRG00000000878,7.95496,7.7965,16.36987,22.89837,7.45031
456963,NSPTRG00000000880,0.0896282,0.211473,1.1378,1.59385,0.0413352
456964,NSPTRG00000000881,5.76699,7.1540224,8.54823,12.15568,4.507575
456965,NSPTRG00000000882,6.097397,5.62834,9.86556,17.288101,6.0746
469359,NSPTRG00000000884,2.0428,1.44428,4.54165,4.74349,1.75004
456967,NSPTRG00000000886,208.7133,295.6026,3.53615,6.556559,1.95321
456968,NSPTRG00000000888,33.45766,31.28397,35.53993744,40.07731,21.10032023
100608554,NSPTRG00000000889,10.1529,31.913,3.73135,14.5162,2.26489
456970,NSPTRG00000000891,0.55431,0.197862,0.645324,4.53682,0.116024
469362,NSPTRG00000000892,9.09463,2.86303,11.2486,3.36651,10.3538
456971,NSPTRG00000000893,24.0733,7.00158,36.2084,9.13001,68.0226
746892,NSPTRG00000000894,4.43937,8.497,4.37908,8.61971,1.3913
456974,NSPTRG00000000896,14.81336335,23.9257297,16.840431,20.377998,8.309929524
456975,NSPTRG00000000898,1.02398,0.860213,0.409532,0.371064,2.08806
469367,NSPTRG00000000899,12.87549256,12.0766,12.8842368,18.20455,4.76969
469370,NSPTRG00000000901,10.4783,10.1837,11.349,12.254,9.84861
100612993,NSPTRG00000000903,0.3346278,0.2631795,0,0.111173,0.409409
456978,NSPTRG00000000904,1.04409,0.645194,8.40516,4.48296,7.24568
736061,NSPTRG00000000906,2.679764,2.054377,15.007641,14.70668,4.971457
736110,NSPTRG00000000907,15.1367,15.8608,0.797317,1.18115,0.533406
456981,NSPTRG00000000908,1.81587,0.813238,2.43854,1.3335,1.122
469371,NSPTRG00000000909,4.57018,1.180760028,1.96876,4.155908,0.101821
456982,NSPTRG00000000910,0.640033,0.479405,0.528455,0.763359,0
456983,NSPTRG00000000912,1.34322,0.825051,2.02118,2.4802,0.679323
736413,NSPTRG00000000913,8.0955,11.19182,10.89815,13.047393,9.73963
736613,NSPTRG00000000915,13.545627,22.02393,90.904978,203.243774,16.537318
456988,NSPTRG00000000916,23.4375,53.3327,22.9821,268.355,29.6923
736742,NSPTRG00000000917,14.44463,9.27177,14.19941,8.32489,11.41144
456991,NSPTRG00000000919,2.312406,1.543115,7.98085,6.25129,6.44661
736939,NSPTRG00000000921,0.0537238,0,0,0,0.0165177
456640,NSPTRG00000000922,0,0,0,0,0
456993,NSPTRG00000000925,30.282027,21.6107,18.304944,17.02636,14.26206
469374,NSPTRG00000000927,4.14795,2.96573,6.77183,9.63357,3.407313
737619,NSPTRG00000000929,8.91037,4.72769,8.91225,7.92764,9.43307
456998,NSPTRG00000000931,6.00998,6.670304147,7.61827,11.26197439,3.15775
743356,NSPTRG00000000932,6.93817,4.03711,15.3695,17.2929,19.667
457000,NSPTRG00000000934,9.06366,6.14844,28.1527,20.3344,37.2828
738075,NSPTRG00000000935,42.48322831,7.566789,46.457545,15.430739,199.765317
457003,NSPTRG00000000937,58.4725,4.47209,119.946,10.9243,173.429
457004,NSPTRG00000000938,68.5587,9.55672,80.0724,18.7433,43.1873
100608671,NSPTRG00000000939,15.0604,0.33562,11.125,1.21275,119.081
457006,NSPTRG00000000940,0.603725,0.288939,0.916484,0.955868,3.14525
457009,NSPTRG00000000942,3.94183,4.90863,2.0051,3.00888,1.10373
457011,NSPTRG00000000945,12.09808,10.22592,19.88217,18.28564178,14.20439
469376,NSPTRG00000000946,0,0,0,0,0
469377,NSPTRG00000000947,3.861617,5.824149,5.406607,8.80001,3.64708
469233,NSPTRG00000000948,0.3063,0.1971,0.327623,0.29292,0.115577
457016,NSPTRG00000000952,6.12343,7.20013,21.36247,20.9852,2.86833
469382,NSPTRG00000000954,0.197423,0,0,0,0
739732,NSPTRG00000000955,0.74326,0.626316,1.18354,1.8616,0
457020,NSPTRG00000000959,1.75319,1.10981,1.6947,1.62793,0.512737
457022,NSPTRG00000000960,2.81274,2.248439,2.855398,3.83428,1.53111
457024,NSPTRG00000000962,3.29262,3.10828,4.47545,4.155665,2.390056
457025,NSPTRG00000000963,415.56507,334.0319,683.449,967.0402,432.5686
100613226,NSPTRG00000000964,1.9201448,1.514924,1.698443,2.508323837,3.715183
457026,NSPTRG00000000965,3.020875,2.507849,5.81986,5.9046139,2.99153
740359,NSPTRG00000000966,7.015994,6.521572,17.70319,25.271865,18.47576
457028,NSPTRG00000000967,1.429675,0.9597,1.79663,1.26628,2.833543
457031,NSPTRG00000000969,12.374,12.531,12.8148,19.2684,11.1308
469385,NSPTRG00000000970,13.71447027,17.88231,23.16545,34.365564,5.30668
457032,NSPTRG00000000971,4.237688,3.703845,18.96038,21.18829,9.48211
100614853,NSPTRG00000000972,19.4491,15.905468,14.5676,16.1658,15.8306
457034,NSPTRG00000000973,7.223289331,8.034926001,13.78422,14.12138,34.41630005
457036,NSPTRG00000000975,10.25264,8.29121,24.7983,14.79125,6.56409
100615571,NSPTRG00000000976,16.79963,28.998364,31.43273,39.621253,22.14393
457038,NSPTRG00000000977,4.74361,2.96708,25.432261,21.107524,2.6138
469387,NSPTRG00000000978,1.723935,1.205907,24.966,47.25881,0.720169
469388,NSPTRG00000000979,26.90657,29.45234,258.8159,200.5965,37.7711274
457040,NSPTRG00000000980,5.08184,2.21099,18.4799,11.6991,14.8599
469235,NSPTRG00000000981,2.98492,8.28562,1.41349,4.30979,4.12981
457042,NSPTRG00000000984,1.844687,1.272779,3.038768,3.100807,2.702912
457046,NSPTRG00000000987,3.776683,2.12431,6.64303,8.68944,3.506617
457047,NSPTRG00000000990,0.986609,0.6111215,1.926562,3.683586,4.757061
457048,NSPTRG00000000992,6.24002,7.57183,16.046,14.36405,9.72505
457049,NSPTRG00000000993,0,0.0423762,0,0,0
469389,NSPTRG00000000994,0.2301097,0.24130328,0.6174821,0.8453025,0.0133271
469390,NSPTRG00000000995,49.8915,74.4826,8.593129,6.43745,32.84309
469391,NSPTRG00000000996,0.1772,0.348412,0.713252,3.63934,3.47318
469392,NSPTRG00000000997,16.88275,37.8302,11.3633,12.84308,2.305327
457053,NSPTRG00000001000,0.875307,0.78676,1.3938,1.9209,0.576684
742372,NSPTRG00000001001,4.41817,5.32938,4.3675,9.06223,3.518497
469393,NSPTRG00000001002,16.209,55.4238,2.43943,2.36466,0.975714
457056,NSPTRG00000001003,10.07309,18.93639,13.04989,26.4406,3.543215
457057,NSPTRG00000001004,19.95367,40.8602,50.1788,64.702,29.0892
457058,NSPTRG00000001007,1.416382,1.659522,9.727982,6.86682,0.495066
735527,NSPTRG00000001008,0.0843986,0,1.77697,0.253666,0.155694
457059,NSPTRG00000001009,6.577577,1.67343,166.8299,44.3935,14.69039
457060,NSPTRG00000001010,2.96961,3.38251,16.36016,17.95334,5.66706
457061,NSPTRG00000001011,1.15605,0.790121,4.46435,4.62437,5.43268
457062,NSPTRG00000001012,7.77136,9.68898,10.7186,14.7753,7.37171
457063,NSPTRG00000001014,25.8506,24.4106,14.5336,14.3976,6.43155
457064,NSPTRG00000001015,0,0.0533963,0,0,0
457065,NSPTRG00000001017,0.018530353,0.014573786,0.2309069,0.3161,0.0132282
457073,NSPTRG00000001022,2.18347,1.99202,22.8237,20.4752,14.1783
457074,NSPTRG00000001023,0.1399974,0,7.874527,8.926847,0.451953
457076,NSPTRG00000001024,0.189818,0.252643,31.82724057,44.41412041,0.471377
457937,NSPTRG00000001026,8.72552,5.97867,10.06976,6.62251,2.012036
457936,NSPTRG00000001028,0.0872298,0,0,0,0
469793,NSPTRG00000001030,1.31372,1.04243919,1.52933,1.45953,1.1594
469399,NSPTRG00000001031,0.220244,0.285851,1.083999,0.760573,0.3636125
737845,NSPTRG00000001032,14.2261,16.3451,21.6025,25.4562,26.8368
457078,NSPTRG00000001033,0,0,0.045786566,0,0
737947,NSPTRG00000001034,7.94716,5.14732,16.7131,22.1373,8.79628
457079,NSPTRG00000001036,0.0295724,0,0,0,0
457080,NSPTRG00000001037,1.02563,1.84376,1.47764,1.6147,0.405434
457081,NSPTRG00000001038,26.084605,21.795245,27.615493,19.075836,38.918633
457082,NSPTRG00000001039,4.19078,4.19609,4.3982,6.9976,1.78525
738556,NSPTRG00000001040,15.7898,9.66039,14.4458,17.8397,10.6401
457083,NSPTRG00000001041,1.289521,0,0,0.353857,0
457084,NSPTRG00000001042,0.111518,0,0.103586,0.921731,0.1542911
457085,NSPTRG00000001043,57.73538,41.18859,78.77695,90.71932,129.1149
457086,NSPTRG00000001044,0.636567,1.05807,5.0717,13.220867,0.284496
457088,NSPTRG00000001045,1.10809,0.378912,6.59009,10.826317,2.320917
457090,NSPTRG00000001046,24.4058,22.358,35.5727,38.3302,1.27404
469795,NSPTRG00000001048,34.72152,32.87529,96.5822,82.44882,131.2514
457092,NSPTRG00000001051,0.96914,0.717702,11.663462,8.46774,3.18194
