,X,ens_gene,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Mus_hrt_1,Mus_hrt_2,Mus_hrt_3,Mus_kidn_1,Mus_kidn_2,Mus_kidn_3,Mus_livr_1,Mus_livr_2,Mus_livr_3,Mus_livr_4,gene_id
8890,9039,ENSMUSG00000032666,0.784813,1.44256458,1.747358,0.902701,9.709107,6.194455,5.966386,1.5049612,1.306833637,1.5144973,0.359975,0.5060417,0.4915529,0.4280236,69399
8891,9040,ENSMUSG00000032667,11.4592619,10.8951403,13.569103,11.7625619,14.0243416,10.214802,10.0699198,11.1352079,11.9741915,12.0549932,18.8989807,15.9259297,14.4094281,15.4655626,330260
8892,9041,ENSMUSG00000032671,0.156053,0,0,0,0,0.0451722,0.0475105,0,0.0639745,0.302971,0.365194,0.334835,0.189287,0.151296,68243
8893,9042,ENSMUSG00000032673,5.793068,5.074003,5.723527,4.79158,5.291078,3.515631,3.243815,5.430964,5.621723,5.284862,2.755871,4.113047,3.227115,3.83713,67939
8894,9043,ENSMUSG00000032679,3.45102,3.905293,2.97183,4.03791,37.86574,21.269275,22.02066,19.044927,22.91652,21.21438,34.67736,23.75633,22.10063,25.21225,12509
8895,9044,ENSMUSG00000032680,0.387972,0.2632085,0.072817,0,2.28876,2.612065,1.9966561,0.754291,0.780072,0.6984611,0,0,0,0,228778
8896,9045,ENSMUSG00000032688,1.6677799,2.2044315,2.7100757,2.3166991,6.1871155,6.572641736,7.114186974,13.3653445,13.96627244,14.3905479,4.0301749,6.4122442,6.3048327,6.4144903,240354
8897,9046,ENSMUSG00000032690,0.464686,0.1601812,0.4010257,0.354875,4.1066351,4.9021,4.7773685,3.382236,3.487991,3.691472,0.882057019,4.001521,4.013717,4.174693,246728
8898,9047,ENSMUSG00000032691,0.0276115,0.0562536,0.0587851,0.107339,0.167687,0.21968,0.151409,0.287938,0.258578,0.326268,0.123856,0.345238,0.373969,0.364243,216799
8899,9048,ENSMUSG00000032698,8.605965,7.460657,7.29646957,10.736183,7.981355,12.174704,12.49563,19.327902,18.442442,20.04342921,1.77284,7.175609,6.340779,4.894141,16909
8900,9049,ENSMUSG00000032702,3.802619,4.52592,5.061915,3.722666,23.724863,24.941433,21.89456,37.27388,36.314335,38.24994,28.37663,28.17948,25.647827,28.20135,107351
8901,9050,ENSMUSG00000032705,2.1580354,1.5201708,2.6889815,2.4335655,6.941397,6.630282,6.2950555,8.41676,8.948888,8.653647,4.1064306,4.1433679,4.6599623,4.18795,97827
8902,9051,ENSMUSG00000032712,1.14619843,0.877255205,2.275403,1.734611012,5.639597,5.256358,4.5060833,7.868226,8.378388,9.4085666,7.0007459,4.402399,4.060666,4.328693,67246
8903,9052,ENSMUSG00000032714,0.399512,0.780544,0.567307,0.744566,8.04547,10.2535,10.1797,16.1985,16.052,16.9529,2.04972,2.70922,2.7286,3.07815,71709
8904,9053,ENSMUSG00000032715,1.28173,0.968245,1.18917,0.8887096,0.964517,1.925096,2.375354,0.993143,0.988957,1.830801,4.961525,5.07685,6.274666,6.045079,228775
8905,9054,ENSMUSG00000032717,1.2035914,1.082217,1.271021,0.0904595,3.156818004,6.933687,6.15193,3.5092773,4.045918,4.0729928,0.9134867,2.413549946,2.5400596,2.418738,17240
8906,9055,ENSMUSG00000032718,9.95395,11.1695,11.614,11.7476,2.31751,2.55774,2.48574,5.99423,6.09013,6.13082,0.635823,0.638759,0.499867,0.577589,67729
8907,9056,ENSMUSG00000032719,0.160885,0.0410327,0.12858,0.0391336,0.0905362,0.44366,0.385037,1.87846,1.76613,1.95504,0.0543476,0.0840547,0.118764,0.019002,226866
8908,9057,ENSMUSG00000032724,1.3123924,1.97823,1.84062,1.8425007,10.033829,12.557768,12.786915,8.287611,7.499579,8.3401485,14.364558,12.469897,13.5280074,13.43046,99382
8909,9058,ENSMUSG00000032725,1.968374,2.999594,2.69126,3.672066,13.643515,15.18621,13.64547,12.316168,13.62825,11.346729,11.666968,21.489739,20.25523,20.142267,14276
8910,9059,ENSMUSG00000032726,0,0.0605,0.189453,0.288343,0,0,0,1.307663,1.1089394,0.99861,0.020917,0,0.027409,0.0280715,12163
8911,9060,ENSMUSG00000032727,1.460304,0.9798229,2.090607,1.3230615,2.334268892,2.028644,2.0320442,3.968980334,3.3951309,3.440107712,2.790907677,2.495457758,2.0625163,2.028591864,218613
8912,9061,ENSMUSG00000032733,1.53555,2.0686,1.58379,2.20331,3.25588,4.17359,4.37694,8.22298,7.89736,8.02206,7.29183,8.32475,8.5617,9.0297,235406
8913,9062,ENSMUSG00000032735,0.284601,0.3425544,0.495681,0.402257,11.26812,14.15874,14.05058,6.51164,6.7535,7.06842,8.10154,9.86993,9.45751,8.87074,319713
8914,9063,ENSMUSG00000032737,6.494828,7.349347,7.215582,9.115807,73.29249,92.06644,88.27801,47.365045,41.67742,45.91496,20.317053,26.65612,27.676576,26.43770349,16332
8915,9064,ENSMUSG00000032739,0.243401,0.2543634,0.15787323,0.0956557,1.032083,1.206107,1.167056,0.631424,0.6453,0.889368,0.3789834,1.0658228,0.642498,0.83294984,378460
8916,9065,ENSMUSG00000032740,0.229178,0.362999563,0.379007,0.4514448,0.797716,0.71858,0.8097914,1.2304577,0.9459563,1.4358544,0.3143622,0.05317241,0.3655511,0.130109,108686
8917,9066,ENSMUSG00000032741,8.5654583,11.1948019,10.292515,11.2723808,23.0943646,29.938719,30.9550568,150.508033,143.713819,150.21446,63.282328,47.757488,44.032468,42.773916,252972
8918,9067,ENSMUSG00000032743,1.207369202,1.3796326,1.424814079,3.4627818,3.4450483,4.1604855,4.384565,10.4007425,9.836127,9.47905,7.049997,7.323486012,6.78243151,8.937405004,233865
8919,9068,ENSMUSG00000032744,0.190457,0.339369,0.329354,0.277555,8.868948,10.374771,9.632962,2.7398767,2.77364,2.64228,1.22658,1.538323,0.756391,1.008704,56198
8920,9069,ENSMUSG00000032745,7.506147,10.92892,10.4376,9.97487,4.853672,2.973162,2.734884,3.135537,3.757048,3.393691,1.509216,1.252772,1.339508,1.7256235,73274
8921,9070,ENSMUSG00000032750,0.364029,0.18702,0.287304,0.177897,0.8850615,0.95408,0.704589641,0.689039,0.6211697,0.6418182,0.2042132,0.300974,0.439675,0.277086,210710
8922,9071,ENSMUSG00000032754,1.69513022,2.095952914,2.145957,2.1147,6.912582062,9.265628,9.400739,19.503252,17.627899,18.996023,44.90232,58.19282,50.483808,54.81993,170756
8923,9072,ENSMUSG00000032757,13.755643,15.042823,13.023806,16.09539,7.280367,10.794337,11.460412,20.081924,20.949376,18.481712,35.250898,42.26748,44.038845,45.227961,12068
8924,9073,ENSMUSG00000032758,0,0,0,0,0.25154,0.315927,0.55374,4863.6109,5225.644,4774.2686,0.0891734,0,0,0,16483
8925,9074,ENSMUSG00000032763,2.588471414,3.1213534,3.820269,2.2848621,14.823373,15.501318,18.218351,34.873047,35.603887,31.246763,35.77431988,42.338122,40.929385,37.542726,216136
8926,9075,ENSMUSG00000032766,2.04429,3.23437,1.61015,1.60494,5.14496,5.55483,5.84257,8.61895,7.3734,7.29784,2.40782,3.63868,4.52521,4.07793,66066
8927,9076,ENSMUSG00000032769,0,0,0,0,0.0243252,0,0,0.0092137,0,0.00936926,0,0,0,0,277328
8928,9077,ENSMUSG00000032773,0.656192,0.530701,1.339055,0.607613,0.2404006,0.1523097,0.1861203,0.37261248,0.760739,0.5862546,0.2569791,0.529176,0.552124,0.6298035,12669
8929,9078,ENSMUSG00000032776,0.923786,1.3906457,1.25778,1.4199018,0.1843422,0.3532717,0.16852624,0.439277,0.3606606,0.6882161,3.387846,5.0147337,3.643901,5.9598622,244049
8930,9079,ENSMUSG00000032777,2.8641228,4.038368442,4.3701382,4.6820999,16.866204,16.8612597,17.484748,33.9033861,34.0511243,35.1173795,17.9541055,22.905521,21.6106431,22.7205074,233863
8931,9080,ENSMUSG00000032782,0.57722,0.4809027,1.02067,0.688867,1.672951,2.2245642,2.2646019,4.689519,3.6058311,3.8091,2.5631384,4.942393,4.341519,3.984229,216846
8932,9081,ENSMUSG00000032783,0.146626,0.193177,0,0.0483535,0.0481199,0.2630115,0.2603942,0.2313305,0.3111582,0.567914,0.0189211,0.078481,0.0587743,0,78733
8933,9082,ENSMUSG00000032786,30.7342972,32.460487,31.534069,30.36526,205.4189087,273.89477,271.817127,294.6529,283.992193,303.907996,594.591125,744.113818,743.005429,761.115497,11655
8934,9083,ENSMUSG00000032788,5.87881,8.520472,7.50668,7.40365,5.578847,6.101257,5.990706,73.78798,72.137377,73.149623,23.865195,23.779282,24.5749,23.991466,216134
8935,9084,ENSMUSG00000032796,0.0334048,0.136175,0,0.0108058,0,0.00606904,0.00957698,5.73585,4.75415,3.686911,3.678859,3.75451,3.61744,4.7729,16772
8936,9085,ENSMUSG00000032802,1.29535,2.00722,1.58934,1.48934,13.96423,18.22945,20.6597,73.37463,70.31609,72.62618,61.84392,77.5577,69.5203,74.52085,76650
8937,9086,ENSMUSG00000032803,7.789812071,7.937144,8.366095369,9.78418,18.131302,15.4426056,13.6715608,19.1812972,18.881305,18.2842876,27.192617,28.181452,33.19063992,24.68209101,321022
8938,9087,ENSMUSG00000032806,3.30988,3.114752003,2.795729,2.528688,4.4692417,5.14261915,5.51022,9.170081633,9.309163968,9.7837,5.06384,7.466152173,7.158648,6.5690466,214601
8939,9088,ENSMUSG00000032807,0,0,0,0,0,0.0126641,0.0266439,0.117274,0.306028,0.306676,0,0,0,0,11686
8940,9089,ENSMUSG00000032808,0,0,0,0,0.0493876,0,0,0.0140121,0.0903379,0.0569971,61.7184,6.54342,6.98719,7.32681,13097
8941,9090,ENSMUSG00000032812,5.888681,10.680326,5.986553246,11.811395,28.118325,31.238009,34.641888,54.385919,43.220301,51.489798,82.898821,93.959235,88.24665,83.173748,69710
8942,9091,ENSMUSG00000032815,1.0091125,0.6679277,1.651072,0.207870719,3.789737,3.899481,3.219645,11.0701717,13.237744,11.8821395,2.5096514,3.914825013,2.7172813,1.593866,14087
8943,9092,ENSMUSG00000032816,0.200018,0.1749903,0.7194704,0.5350441,4.504626,4.142385151,4.1703829,0.7956,0.923412127,0.872949009,0.07847407,0.189057,0.20719026,0.244372,56741
8944,9093,ENSMUSG00000032818,0,0.0628316,0,0,0.1301844,0,0.0641239,0.23514,0.11316886,0.1915765,0.0319328,0.165892,0.180676,0.12846,240411
8945,9094,ENSMUSG00000032826,1.747290374,2.4758291,1.42217711,1.6883277,58.5089045,59.0116624,46.3564866,4.5617635,3.5478104,4.19964842,2.03203665,3.1881257,3.4127204,3.192098,109676
8946,9095,ENSMUSG00000032827,1.02471251,1.0388373,1.3657234,1.2414253,3.3270758,2.3916068,2.3398255,2.0455261,2.138858603,2.1174725,0.384491,0.89797123,1.0349471,0.8025435,243725
8947,9096,ENSMUSG00000032834,1.31903,1.3723,1.61329,1.80021,3.88501,4.11224,4.35839,5.67735,5.2792,5.40012,6.59745,8.15928,7.53674,7.72246,110816
8948,9097,ENSMUSG00000032839,0.071459,0.0408902,0,0.057482,2.360066,1.9616476,1.7768549,9.175075,8.706494,8.620388,0.1173094,0.1395665,0.200958,0.2102895,22063
8949,9098,ENSMUSG00000032840,0.778593,1.12085,1.17249,1.03273,6.39852,5.67539,5.80358,7.31649,6.57772,7.15749,4.71716,3.53902,3.83796,3.64213,76792
8950,9099,ENSMUSG00000032841,0.5861078,0.80857,0.677081,0.647309315,0.412034898,1.285180167,0.493604092,8.49796,7.85959,5.88667,0.6435255,0.9029628,1.0961026,1.0391074,72446
8951,9100,ENSMUSG00000032842,1.1184076,1.181929,0.938748,1.025378,4.5141218,5.6852256,5.672971,13.460148,12.113369,14.252686,10.843702,17.6494,17.5286262,18.098191,224814
8952,9101,ENSMUSG00000032845,0.494122,0.171329,0.8114076,0.0278523,30.173582,31.449791,30.724734,0.5964242,0.488965,0.719938,0.231077,0,0.0250141,0.108295,225638
8953,9102,ENSMUSG00000032849,0.412825367,0.9828148,0.964898,0.710677152,3.24158354,4.579662,3.117349,22.25365,22.87855,23.05579,1.046427,0.55073483,0.561055,1.0468815,239273
8954,9103,ENSMUSG00000032850,0.049371156,0,0.361495,0.57619,1.9420024,1.9619257,1.9084908,2.662658,1.854614,1.9694307,0.718525476,0.8851312,0.818434805,0.476927932,269695
8955,9104,ENSMUSG00000032852,0,0,0,0,0,0.0130133,0,0,0.0184973,0,0,0,0,0,228770
8956,9105,ENSMUSG00000032854,0.640138,0.75051815,0.65052272,0.395953,0,0.039937899,0.0504165,2.38927,2.41972,2.11787,0,0,0,0,22239
8957,9106,ENSMUSG00000032855,3.8563348,2.4373464,2.59251,4.6440669,36.481535,37.578196,35.457207,27.039882,33.437776,33.372131,14.516934,16.564985,18.150544,21.68527,18763
8958,9107,ENSMUSG00000032860,0.255640192,0.192099,0.31123,0.358702,18.599912,24.629376,23.487113,11.012949,9.33698,10.861781,10.8789,12.119127,13.15328,12.61732,18442
8959,9108,ENSMUSG00000032864,0.0638167,0.0325203,0.0679571,0,0.216951,0.175556,0.0976096,0.800507,0.954492,0.811117,0.353154,0.46423,0.579074,0.398022,19374
8960,9109,ENSMUSG00000032867,3.516276,3.831722,4.05516,3.289213,17.552739,19.6667408,18.7924234,41.218241,40.435325,42.115538,28.225795,26.668732,25.989815,26.89622,231672
8961,9110,ENSMUSG00000032869,4.458794,3.936744,3.852707,4.221948001,12.257318,17.173406,16.203953,31.945649,31.428121,33.059321,33.3916,40.179309,36.701979,38.395012,228769
8962,9111,ENSMUSG00000032870,7.43359,8.31645,7.91976,8.41168,12.069787,15.553757,15.855,19.0524,18.591538,19.214229,18.55017,21.02195,18.88977,18.87104,69780
8963,9112,ENSMUSG00000032872,4.0575672,4.295493,5.025258,3.236415,8.968553,5.9073859,5.072467,11.5639675,13.762256,12.4630382,6.063287,4.9928444,5.252457,5.681117,266690
8964,9113,ENSMUSG00000032875,0.645887,1.271835,1.157636,1.05787,12.035969,15.203056,15.013502,20.22403,19.090518,19.483936,1.425448,1.737695,1.703078,1.7321872,207212
8965,9114,ENSMUSG00000032878,0.1718055,0.0875162,0.0657421,0.040012,1.45811,2.63346,2.7569908,0.7201933,0.7853866,0.815916,0,0.0391558,0,0,216613
8966,9115,ENSMUSG00000032883,5.160182,4.962482,5.81877,5.936201531,2.117961,1.833387,1.5746491,8.155354,11.14042,9.24512,4.287348,5.802441,5.138576,5.057701,74205
8967,9117,ENSMUSG00000032890,0.468453711,0.46422148,0.679818,0.372664493,0.076966937,0.036294221,0.076186125,0.2724098,0.380136863,0.3177401,0.3620174,0.54778,0.614977,0.6359372,242662
8968,9118,ENSMUSG00000032892,2.29479,4.467403,2.14588437,1.49071742,57.7662023,80.347994,78.406759,28.686443,31.070157,28.6356,4.723285,4.130427,4.918486,4.008668267,57785
8969,9119,ENSMUSG00000032894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73300
8970,9120,ENSMUSG00000032897,8.278067,14.097372,11.0656703,9.664147217,100.4615882,123.06095,127.242678,182.9074787,177.3196531,187.12813,85.517057,88.009089,93.40404,97.212863,18046
8971,9121,ENSMUSG00000032898,2.5875785,2.8215366,3.4292988,3.588649,15.535949,18.076914,18.527788,46.749843,44.737353,47.100594,37.1155,72.661565,73.875091,74.867165,231670
8972,9122,ENSMUSG00000032899,0.537715,0.360955,0.137772,0.125787,0.7950148,0.7660673,0.6397682,1.9763182,1.7343252,2.0143252,0.0306662,0.664945,0.386093,0.6811449,243659
8973,9123,ENSMUSG00000032900,0,0,0,0,0.0907638,0.0646641,0.0680131,0,0,0.563196,0.122629,0.139056,0,0,67343
8974,9124,ENSMUSG00000032902,1.148,1.31822,1.32571,1.23405,66.9944,48.7813,49.0853,15.0868,15.6788,15.5487,27.9431,24.9108,25.1242,24.8394,20501
8975,9125,ENSMUSG00000032905,1.17677,2.284278,1.935417,1.5550933,5.2800824,4.766151,4.3977006,11.2454091,11.2919075,10.4056648,4.7697143,4.8564374,3.785731,4.55888,67526
8976,9126,ENSMUSG00000032908,0.0820192,0,0.0577565,0.0292149,0.207965,0.176352,0.269786,11.0866,11.7183,11.0267,0.111427,0.0713487,0.114689,0.0788522,433323
8977,9127,ENSMUSG00000032911,0.335172,0.614996,0.5634851,0.7156953,4.802239,6.889834,7.118578,8.778925,7.862789,8.4778699,0.064564052,0.109525499,0.0790546,0.103476683,121021
8978,9128,ENSMUSG00000032913,1.33556,0.9861398,1.2323552,1.007801798,2.6173923,2.2977529,2.1983576,3.0931999,3.824101407,3.2135772,1.788146,2.5238165,2.283219,2.245657,269473
8979,9129,ENSMUSG00000032915,0.0625357,0.191191,0.0665895,0.212787,0.290341,0.541237,0.515141,0.397949,0.329875,0.416238,0.940835,1.82596,1.87965,2.0493,52614
8980,9130,ENSMUSG00000032921,0,0,0,0,0.354516,0.125599,0.132105,0.29642,0.366962,0.4526348,0,0,0,0,252868
8981,9131,ENSMUSG00000032925,0.346837,0.231334,0.27769244,0.379312,2.26739,3.02147,2.531542,0.153342,0.177447,0.1919188,0.0874016,0.08455146,0.0942453,0.100537,223272
8982,9132,ENSMUSG00000032932,6.39694,7.01235,6.606377,6.61313,3.6498716,2.1833551,1.6834946,3.82352,4.419806,3.745147,3.980878,4.202029,4.247214,4.143597,110920
8983,9133,ENSMUSG00000032936,0,0,0,0,0.0107928,0.018519448,0.009740938,0.0142354,0,0.0144764,0.0175738,0,0,0,235604
8984,9134,ENSMUSG00000032937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14309
8985,9135,ENSMUSG00000032939,1.06254,1.91795,1.56781,1.661407,8.410052,6.336819,7.097953,9.484675,8.2641519,8.1803738,3.508547,4.828517,6.18786,4.735387,71805
8986,9136,ENSMUSG00000032940,0.041049,0,0,0.0817609,0.0137143,0.121114,0.133454,0.205675,0.335693,0.25269,0.0558308,0.0216626,0.0244701,0.0596073,224344
8987,9137,ENSMUSG00000032942,0.700691,0.907921,0.7867594,0.846987,14.876766,23.223059,22.716849,3.736961,3.283886,3.642524004,0,0,0,0,22229
8988,9138,ENSMUSG00000032946,1.235014277,0.86251674,1.878836607,1.35739011,27.242448,40.27020931,39.19855066,43.27667404,42.14258849,44.55678621,18.47079915,21.33644879,21.77039014,23.94183533,19395
8989,9139,ENSMUSG00000032948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320355
8990,9140,ENSMUSG00000032952,1.187501807,1.096295,0.9341413,1.95219188,11.897561,8.310174,8.989244,11.82067,13.982568,12.733281,9.55554,10.98294,8.539875,11.491394,67489
8991,9141,ENSMUSG00000032959,32.9389,35.995,34.628638,37.634795,146.2334,292.468339,286.923842,636.13241,567.29126,643.786117,783.48532,667.9342,679.59325,625.43385,23980
8992,9142,ENSMUSG00000032965,1.114976,0.822882,0.702419,1.401515,2.627791,1.75297,1.742599,8.592685,8.741885,8.695691,1.12309746,0.292239,0.304223,0.2113314,73916
8993,9143,ENSMUSG00000032966,9.633831,9.984920206,10.658621,11.352856,61.256724,60.65382518,57.751364,69.670773,73.1478192,71.102347,21.214802,25.337097,21.028765,22.605324,14225
8994,9144,ENSMUSG00000032968,0.315833,0.728278,0.422027,0.847978,7.29529,11.5929,12.7298,3.18713,2.89016,2.64676,0.432203,0.62421,0.329295,0.413848,16322
8995,9145,ENSMUSG00000032977,1.58356,2.042582,3.58571771,3.74572283,3.94483,6.23152,5.9463,22.772175,21.172487,23.37253,23.555785,27.622078,28.98125,26.8999,108707
8996,9146,ENSMUSG00000032978,0,0,0,0,0.0817498,0.345408,0.217975,557.52216,555.53485,544.21533,0,0,0,0,14916
8997,9148,ENSMUSG00000032987,0.071454,0.0498405,0,0.0506907,0.0384922,0.0392417,0.0762776,0.0613145,0.0561941,0.0644662,0,0.0515669,0.0435352,0.0574948,258277
8998,9149,ENSMUSG00000032988,0.3213723,0.129187,0.562659,0.315334,0.647239,1.460916,1.694741,0.85653,0.486543,0.582466,0.0286546,0.0710767,0.080346,0.0321315,57274
8999,9150,ENSMUSG00000032997,3.877729,4.181522,4.171848,4.016303,8.941300201,20.836236,19.980031,22.478369,19.96199807,22.815762,2.516085,3.1018008,2.728084,2.43983297,74241
9000,9151,ENSMUSG00000032998,2.126999,4.404442,4.171378,3.4511654,9.1906861,9.9963048,9.8345457,14.7409005,15.5480784,14.4630639,6.070546,6.1612006,7.4546294,6.2775679,230700
9001,9152,ENSMUSG00000032999,0.152185,0,0.032998694,0.030128582,0,0,0,0.011269128,0.083443528,0.162296059,0,0,0,0,97895
9002,9153,ENSMUSG00000033004,4.450519,3.982801,4.647272,3.932005,7.7445785,7.1600528,7.4268143,10.955294,10.9990314,11.9048055,3.9583968,4.130129,4.3265293,4.323381,105689
9003,9154,ENSMUSG00000033006,10.9959,12.252924,13.436483,11.94086,1.78351,2.811425,2.280873,0.565787,0.607543,0.393412,0.0551005,0.0213036,0.0758401,0,20665
9004,9155,ENSMUSG00000033007,0,0,0,0,0.0133588,0.0343649,0.0241002,0.0660405,0.0532205,0.0953937,0,0,0,0,241118
9005,9156,ENSMUSG00000033009,2.032691476,2.191946846,1.949617,1.840876002,7.2085,5.854164,5.634699126,5.157574047,5.715602,5.681802002,2.898183001,3.33901901,3.805500332,3.461251018,270086
9006,9157,ENSMUSG00000033014,4.020542,5.023363,5.123125,6.455513,4.6783022,3.025405,3.0253512,8.19798,8.25632,7.210569,3.129491,3.88368,3.032339,3.6352169,94093
9007,9158,ENSMUSG00000033016,1.514230336,2.542837,1.4082462,2.1363647,3.6806123,6.212247,5.941854053,5.285456,4.921856,5.840679,4.54349711,4.706801,4.744285,5.081567,18018
9008,9159,ENSMUSG00000033020,14.6876192,14.7442193,15.447199,10.3255209,18.49906,28.594297,28.098328,53.019442,50.363809,51.380534,26.761121,25.102655,24.838071,23.731756,69833
9009,9160,ENSMUSG00000033021,20.28717848,23.396628,23.369271,16.49121188,48.223022,85.256903,86.156062,75.569642,71.803704,62.938694,50.79871702,104.158588,109.75014,113.891963,69080
9010,9161,ENSMUSG00000033022,32.3567,33.545351,31.98046,30.452006,10.059318,21.982693,20.411723,107.285522,89.932672,116.621067,3912.19839,3968.94015,4666.68231,3875.566785,12583
9011,9162,ENSMUSG00000033024,0.18541,0.221332,0.115313,0.210679,0.13794,0.2441395,0.160499,0.120895,0.0865837,0,0,0,0,0,16640
9012,9163,ENSMUSG00000033027,0,0.385651,0,0.288507,0.068062,0,0.0606711,0.368494,0.077505788,0.134288673,0,0,0,0,58179
9013,9164,ENSMUSG00000033029,1.1873111,0.6866279,0.3873629,0,1.9809465,3.7278448,2.39846522,17.58862978,13.304039,13.783142,0.337365,1.2602806,0.495855,0.623128991,27660
9014,9165,ENSMUSG00000033031,0.792975,0.445071,0.5240928,0.3655816,0.3466056,0.2206467,0.4505579,0.401173,0.628722,0.447353,0.79120341,0.2925241,0.4043947,0.4741895,224171
9015,9166,ENSMUSG00000033032,0.329685551,0.549472,0.5351596,0.604172,22.901402,28.39097,28.13503,12.333239,12.747295,12.144677,1.254828,1.663153,1.664822,1.525348,106877
9016,9167,ENSMUSG00000033033,0.724513,0.508455,0.482727,0.52893,2.44194,3.7146762,3.8636982,3.45975,3.931686,3.914334,1.08273,1.8755303,1.6331,1.691324,72691
9017,9169,ENSMUSG00000033039,2.7862105,2.478184815,2.894181952,2.2977671,21.24572,22.988106,21.6837359,16.109777,15.3207635,16.5604544,4.860326,7.1556559,7.37398907,6.856726,27008
9018,9170,ENSMUSG00000033044,0,0.112427,0,0.214021,132.221176,128.657408,124.772166,1.252045,1.23202,1.235938,0,0,0,0,68460
9019,9171,ENSMUSG00000033047,17.3369,19.252641,13.968595,17.503334,41.18722,47.99294,48.975755,112.62082,115.53409,110.81303,78.15593,82.2265,80.550291,85.5099,223691
