"","ens_gene","Homo_sg_1","Homo_sg_2","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Homo_livr_1","Homo_livr_2","Homo_livr_3","gene_ids"
"191","ENSG00000007952",0.162394,0.0645051,0,0,0,0.2241814,0,0,0,0,0.0178618,27035
"192","ENSG00000007968",0.0279907,0.0161921,0.092634,0.0473253,0.0653087,0.0875394,0.0947551,0.0453829,0.1067,0.0727268,0.0331214,1870
"193","ENSG00000008018",58.74035,50.76291,65.35557,93.9423,94.21615,128.10309,125.42169,167.0669,97.24651,121.64455,123.3975,5689
"194","ENSG00000008056",0.277137205,0.059485556,2.69713,3.207818,3.239851,0.222531,0.869776065,0.129700706,0.121445,0.443490104,0.204271002,6853
"195","ENSG00000008083",1.872687,1.716658,3.418837,4.47494,3.472961,2.4378475,2.082642,2.012671557,3.1360382,0.2298547,0.856463,3720
"196","ENSG00000008086",1.5001337,0.9334087,1.756730553,3.197864508,2.366386629,3.466521979,3.577605112,3.028406018,2.452122286,0.090857701,0.471623463,6792
"197","ENSG00000008118",0.0145163,0.02640957,0,0.627341,0,1.558162,4.939628,1.899689,0.1374881,0.0714744,0.0117297,57172
"198","ENSG00000008128",6.3325244,3.6826711,37.51341419,32.61717172,32.35041072,32.12456037,26.42640559,23.11498887,16.52191548,8.099537599,9.355684775,728642
"199","ENSG00000008130",8.2987445,11.9452358,52.75766771,27.391987,26.89995461,56.826068,25.8979116,29.518186,169.650797,30.126202,29.5512236,65220
"200","ENSG00000008196",2.381208,1.571694,0,0,0,6.090668,5.05352,4.51899,0,0,0,7021
"201","ENSG00000008197",0,0,0,0,0,0,0,0,0,0,0,83741
"202","ENSG00000008226",0.166307822,0.260532801,1.713013,2.7369307,2.915479,16.4270729,28.2307544,0.6034883,21.991909,0.024179,0.4712129,9940
"203","ENSG00000008256",3.366305,3.2936476,19.30544398,25.240014,21.8328,10.83571,8.600255,8.564862,1.48456388,0.630946,0.989886,9265
"204","ENSG00000008282",106.8572767,72.797385,16.706555,21.62529706,22.538714,33.63657,28.40546149,97.434154,7.56711,21.0927379,19.5355552,6856
"205","ENSG00000008283",12.6770829,15.6009242,7.050058402,17.74594244,20.44983297,34.85108445,36.76456195,28.991264,5.756514448,4.994625,4.129747,1534
"206","ENSG00000008294",12.4050529,7.569016494,22.335391,19.61239011,19.34333277,36.83411529,14.11525591,38.53575596,17.26377225,4.1497032,9.1217802,9043
"207","ENSG00000008300",0.18370136,0.0323637,0.241418,0.156771,0.216595313,0.1292219,0.3074954,0.268279,0.0705221,0.02978463,0.1278517,1951
"208","ENSG00000008311",5.456837,2.3630185,6.605981,9.214595,8.813207,11.08868,2.473617,21.402012,6.235552315,6.7268592,23.002372,10157
"209","ENSG00000008323",1.679535,1.8948283,0.2522706,0.427931,0.567048,0.8580409,2.418957,0.88706,2.775771,0.3161563,1.641308,55200
"210","ENSG00000008324",14.3404493,9.398664,7.535161,3.87894,5.605299,10.44134,5.127444,25.41091,11.15588,17.02144,22.98275,51188
"211","ENSG00000008382",1.4958447,4.8771879,15.75571,16.48656,14.893321,48.3657,48.67902,25.899867,62.789773,7.34717546,23.963672,84954
"212","ENSG00000008394",64.7228549,24.5306592,39.866662,26.868138,21.1271096,119.936069,38.812503,351.011098,544.0298315,569.3939114,995.0308693,4257
"213","ENSG00000008405",6.760315,4.462778,4.507091,4.75326,4.368299,5.9913192,1.419584,13.063949,3.79703,3.440609,2.571896,1407
"214","ENSG00000008438",0,0.0782264,3.77259,0.42196,0.280696,0.788139,0.227241,0.135545,0.161296,1.27162,0.0688042,8993
"215","ENSG00000008441",29.82489563,38.954436,40.361895,82.38894954,78.44269021,11.26902734,16.19978167,6.091118255,44.87947,0.8766629,6.916493031,4784
"216","ENSG00000008513",7.5401123,8.6895566,31.998447,35.8959911,35.195837,38.961049,37.19059079,40.308515,21.1318076,4.40211046,22.50048579,6482
"217","ENSG00000008517",10.151466,10.8763337,104.9629024,88.29968472,79.83369437,783.70543,233.316059,490.5535183,56.79741299,144.7294451,41.5530093,9235
"218","ENSG00000008710",4.9023362,10.8640513,73.4499,140.928977,134.8654442,31.938783,63.404762,15.6834552,36.872473,3.553654302,11.417435,5310
"219","ENSG00000008735",0.275231,0.8604328,0.295467,0.628306,0.85421361,0.854983,1.5506563,0.353753,0.243282,0.0137418,0.0285064,23542
"220","ENSG00000008838",10.0988216,9.1101566,41.81292749,66.7896054,67.91505013,60.3923693,65.29803766,49.75368955,24.63712017,12.52372365,12.0505513,9862
"221","ENSG00000008853",1.8123525,2.2181055,15.973375,22.132728,21.621082,20.787185,11.0804,22.178816,1.286222706,0.3341514,1.04388,23221
"222","ENSG00000008869",11.026673,7.649483,2.938145,3.60746,4.357653,3.30464,2.517626,6.460102,1.97622,0.862875,2.721799,54497
"223","ENSG00000008952",105.7115083,102.93037,37.372345,27.34047,25.555265,88.79214,13.639423,102.903869,75.532171,23.16987,59.467676,7095
"224","ENSG00000008988",961.031822,782.746398,1221.12292,383.238685,353.027661,1327.207452,998.598786,988.777471,657.269606,718.880492,911.531471,6224
"225","ENSG00000009307",155.8185276,149.057103,323.5206953,372.38258,348.0149563,349.203324,96.6958517,307.064086,133.6087502,62.91379608,107.5337882,7812
"226","ENSG00000009335",11.429231,7.9726102,11.093679,12.81371,14.968517,18.699133,11.527987,24.778575,14.728148,3.3048726,7.4865358,9690
"227","ENSG00000009413",6.24896343,3.5270251,5.955685531,7.651104288,8.003456041,6.538450531,7.733756779,11.89860004,5.717421698,2.561894015,10.97529413,5980
"228","ENSG00000009694",0.349636586,0.1398432,0.156434,0.04831403,0.0562443,1.042334366,0.1886396,2.0445469,1.0885226,0.647427,2.9831239,10178
"229","ENSG00000009709",0.00273584,0.00168178,0,0,0,0,0,0.00829289,0,0,0,5081
"230","ENSG00000009724",0.9580708,0.5063731,0.686929,0.791667,0.766011,1.1837476,0.792046,0.8756689,340.64444,193.75818,163.64327,10747
"231","ENSG00000009765",0.0749092,0.129546,0.2014144,0.1053255,0.1647019,10.935086,6.004574,22.409204,12.94463,1.133909,10.564242,389434
"232","ENSG00000009780",5.189555895,2.550522,3.14372,5.64157,4.6271122,5.090899,5.231977,8.137423,3.820542,1.1668502,2.817582,199870
"233","ENSG00000009790",2.456025,1.3671358,2.207463,3.9271379,1.0253898,9.108211,1.9240821,12.161328,5.99573284,0.71974093,5.6852195,80342
"234","ENSG00000009830",5.1600258,6.0505836,7.255603,8.600943,11.831994,16.13784,14.423298,33.079588,13.654176,4.4369857,3.4252362,29954
"235","ENSG00000009844",11.710619,8.5874619,6.397047,12.7361176,10.527232,15.466347,7.10817561,30.679624,11.50937453,9.3964978,12.992116,51534
"236","ENSG00000009950",0.544163,1.2712591,6.656015,8.2545907,7.868437,51.49814525,62.07209422,34.728251,322.9100484,19.65383603,71.126272,51085
"237","ENSG00000009954",8.262215,6.803136,9.1405,9.19701,10.50697,10.13966,9.208942,12.44832,8.829494,1.37989,5.434366,9031
"238","ENSG00000010017",10.83608,7.36115,8.97045,8.80901,12.49307,17.83959,6.55278,33.0827,13.0455,8.59195,12.99126,10048
"239","ENSG00000010030",0.507563846,0.713446001,0.2602326,0.133283,0.186183,0.435657,1.196172942,0.43827959,0.397239,0.130671678,0.442128,51513
"240","ENSG00000010072",2.6320216,1.429338,2.05749219,7.128921,4.763844,7.399575,3.3596,4.140324,3.868064,0.809236,1.3924725,83932
"241","ENSG00000010165",5.6097649,5.3370266,9.052169915,15.34737,14.79277,22.032717,18.88883001,15.32134601,16.69878555,5.733659,7.3246353,51603
"242","ENSG00000010219",8.9060388,7.7335308,8.313034,15.004485,14.334024,18.194805,12.717881,36.435527,9.7880961,15.3721811,15.2027596,8798
"243","ENSG00000010244",38.533129,22.7747152,27.585179,46.76259114,46.88927979,47.533282,33.0211602,56.4098337,16.6050322,15.978675,17.469371,7756
"244","ENSG00000010256",33.8228612,51.0889661,338.995872,1425.44602,1427.190135,518.7532204,491.885201,368.683374,196.480453,89.845669,113.369857,7384
"245","ENSG00000010270",11.442295,7.17949,6.339466,9.212516,9.150902,16.740237,11.030981,38.900992,4.925339,3.4391541,5.703881,83930
"246","ENSG00000010278",235.5765893,172.3766063,107.288247,75.90276871,68.94789465,162.1037952,120.786281,231.612751,25.671006,94.87793249,28.230528,928
"247","ENSG00000010282",2.4108959,12.9170956,116.475467,569.1601,571.50506,0.863748,0,0.3603355,0,0.092284275,0.195687,57467
"248","ENSG00000010292",5.5669962,5.939654,6.755106,13.157005,8.631805,9.746188,12.137996,9.070367,5.847427001,1.013745,2.7500615,9918
"249","ENSG00000010295",1.027792359,1.1610324,15.19494647,21.076746,18.36333,15.26375743,8.894821084,6.748314819,5.695574269,2.0220421,5.65639683,25900
"250","ENSG00000010310",0.6004712,0.5508191,3.361985,4.952757,5.184812,0.925287,1.283776033,0.495523,0.780702,0.559767,0.2982376,2696
"251","ENSG00000010318",3.912268701,4.7618276,1.4538899,10.33192,9.91033779,7.1245068,7.70988743,9.954484,6.547212,1.133128,5.785381001,51533
"252","ENSG00000010319",2.675799,9.644238,15.997881,14.378827,13.7201,16.56221,14.7075,16.4686,0.311576,0.0701827,0.186073,56920
"253","ENSG00000010322",14.41218839,14.2569601,41.766162,44.09912763,41.26714382,46.257258,46.08901044,31.817393,46.969142,2.9953567,8.837805775,11188
"254","ENSG00000010327",4.5213329,2.911874,33.225237,62.396228,59.85533001,30.727784,31.711691,30.846876,37.760721,14.3514009,33.849399,23166
"255","ENSG00000010361",2.0555829,5.0980185,18.8421,26.877875,31.450238,36.79301168,63.37625319,28.044641,10.92501503,1.812451042,4.832967328,80199
"256","ENSG00000010379",0.0777917,0.091266,0.8526327,6.3529505,3.807572,205.319421,245.752658,203.213503,10.525032,5.4761921,13.570166,6540
"257","ENSG00000010404",15.208313,9.3499273,23.534989,53.065615,44.662389,15.20903,9.911161,35.164331,7.433743,5.136519744,5.281041,3423
"258","ENSG00000010438",0.0388044,0.0446687,0.251239,0.34864,0,2.962748001,6.560835534,0.908572043,2.286636,3.541639,0.974778,5646
"259","ENSG00000010539",2.0781113,1.139175012,1.246334,2.550853,1.928777,2.258022,1.255111,3.057672,2.100832,0.5087181,1.552897178,7752
"260","ENSG00000010610",3.8072351,2.8827905,1.4665448,7.208565,5.71267,7.17965,13.9889412,8.007475,59.196772,3.166486,42.3168404,920
"261","ENSG00000010626",1.2505768,1.6302913,10.45618596,4.4316445,5.55455079,26.29998298,23.81474,21.39550001,1.604529,1.4363226,0.876802301,10233
"262","ENSG00000010671",1.9487887,1.0328804,1.125098,0.679607,0.624229,0.738247,1.294625343,0.545770848,0.8877369,0.157772,0.343529,695
"263","ENSG00000010704",3.6567175,2.2673559,2.19737704,5.105803819,4.029081,7.880079,2.474693429,8.780957,4.984398,1.7240912,3.9149509,3077
"264","ENSG00000010803",13.34086696,11.2534735,24.789368,29.23626309,38.40960101,38.21584919,27.035072,28.39796316,8.9148899,5.701737033,4.988113934,22955
"265","ENSG00000010810",8.538311113,5.4078767,59.27062084,37.752639,31.351655,38.944672,38.56849225,24.53102365,20.78087667,7.4693355,21.9612006,2534
"266","ENSG00000010818",4.9179008,4.1431645,4.429568,5.32663715,4.790805817,3.421417,1.97052697,4.08916872,0.897379914,0.449579649,0.586078103,3097
"267","ENSG00000010932",3.854116421,2.51820553,0.122957,0.366737,0.2439613,68.278036,75.903101,134.41104,0.064273148,0.0234581,0.02989985,2326
"268","ENSG00000011009",5.2839513,8.9247232,17.144385,21.92441,26.89130021,88.37571,91.0984628,84.903787,40.214663,20.1942103,19.908536,11313
"269","ENSG00000011021",2.2273799,2.0122889,6.710270518,32.50797744,30.915909,9.367876,8.9868959,8.59547334,5.83351,0.741736,2.0188013,1185
"270","ENSG00000011028",1.732144,3.203626,17.673812,37.89245,38.2463626,5.48479,21.77869,5.413,2.1865904,0.1887891,1.098613,9902
"271","ENSG00000011052",0.840974,7.58686,14.8500649,24.1118,20.18479,66.2323,48.90164,2.58758,35.823,2.137762,2.08441,654364
"272","ENSG00000011083",0.0191719,0.0589801,0,0,0,0,0,0,0.0278284,0,0,6534
"273","ENSG00000011105",4.4922425,5.127673,32.818023,133.17772,139.701336,75.86673,72.716328,59.82936,42.790226,9.1088905,16.3507723,10867
"274","ENSG00000011114",2.0027568,1.5313424,0.9511144,1.8905735,2.018104,3.1640445,1.384167,6.478288,0.88330953,0.43776,1.10991705,55727
"275","ENSG00000011132",1.313259,3.6096966,9.488998,15.640398,22.23876,13.132082,25.013781,11.653143,15.751587,3.50645172,3.9343702,9546
"276","ENSG00000011143",5.888131,8.300873,3.678872,12.40443388,7.183235,15.906833,12.2317266,14.74676868,2.8879764,1.386480153,3.8474858,54903
"277","ENSG00000011198",16.8609323,7.7753005,6.34116,10.134176,9.03248469,21.55979923,7.1645657,31.728079,9.3251603,5.8135634,5.2022444,51099
"278","ENSG00000011201",2.640974,1.2954505,0.388932,1.020449,0.919212,0.541645,0.0689038,0.361678,0.1495871,0.1650151,0.2322645,3730
"279","ENSG00000011243",13.31169389,14.9780159,56.7263,46.70732279,51.296128,56.406408,70.444147,42.31475669,27.53480693,9.6505989,15.168257,26993
"280","ENSG00000011258",5.1536765,3.3109777,1.505036,0.96114,1.136639,2.095960294,0.8885928,4.350438,2.194464,1.235074,3.6018709,54799
"281","ENSG00000011260",10.37424,8.7117083,3.948348,2.640763,2.94686,9.36916,8.447664,31.68978,7.788599,14.563222,12.540921,51096
"282","ENSG00000011275",5.1964325,4.286663,8.007449,10.932038,10.551775,13.778483,11.81712,9.714703,6.77264,0.9605992,2.524034,54476
"283","ENSG00000011295",17.3749543,14.209977,10.754953,24.25053279,24.988691,25.696847,26.82638,36.62152,12.040686,5.737727,14.393527,54902
"284","ENSG00000011304",29.9023049,28.1780243,42.40727711,62.15488198,59.64848269,126.7655021,119.298393,85.85885255,70.749594,16.94713704,23.383043,5725
"285","ENSG00000011332",0.04723876,0.17597414,0.1090494,0.159556,0.595764,0.1176928,0.174178,0.0518623,0.0964074,0.0837104,0.0796708,8193
"286","ENSG00000011347",7.889639,9.875066,2.5360696,20.8481723,17.364835,6.398268,6.512362,4.274841,117.9860486,8.0209417,15.974021,9066
"287","ENSG00000011376",2.6661506,1.5855602,4.94114693,11.75885703,6.7086468,18.747526,11.64809,16.78910681,5.8941955,1.4393576,3.4106275,23395
"288","ENSG00000011405",10.0656265,5.976992,6.510485,4.558074,2.591349,13.73097,1.87839,30.9582751,3.39384,2.366356,2.806787,5286
"289","ENSG00000011422",8.2049224,4.0423394,7.935771143,6.247246,8.980853,3.366717002,4.200238,3.224035,1.416331,0.6406696,1.41027455,5329
"290","ENSG00000011426",0.153236314,0.117812001,0.8401,0.660517,0.0233603,0.1482776,0.2278415,0.3380524,0.033523,0.1455831,0.6751358,54443
"291","ENSG00000011451",1.8457521,3.538181723,12.5475508,14.89088298,15.88016286,12.3829509,18.555074,11.59917925,9.712688,2.22600522,2.8420447,58525
"292","ENSG00000011465",278.5831359,127.6647396,624.8412203,641.921696,639.4006893,84.585936,190.450749,161.6197573,48.055962,90.6427751,149.424404,1634
"293","ENSG00000011478",1.6203178,1.7264088,1.156474,3.09193,3.335216,3.63569,7.86277,3.2379125,5.91811,1.65393,2.75901,54814
"294","ENSG00000011485",9.74193161,7.0781442,33.748048,63.105967,65.3630768,56.635013,55.713501,43.408631,33.4518656,10.0553824,16.33605,5536
"295","ENSG00000011523",5.7192112,4.2416507,5.482162,8.621974,10.881219,3.65563,3.874251,4.4497907,1.954971,0.872721,0.8685405,23177
"296","ENSG00000011590",0.0212881,0.0862258,0.126247,0.767351,0.588451,0.358316,0.355884,0.0352135,0.0419033,0.0471938,0.0357495,27033
"297","ENSG00000011600",6.120709,10.1684558,23.20951,31.808361,35.91037,28.86185,61.55848,24.058064,70.00898,19.84263172,41.042335,7305
"298","ENSG00000011638",7.0499708,9.1336654,39.741373,47.551662,43.882991,5.0997609,11.28251402,6.398319,0.7929751,0.26016825,0.389285,57146
"299","ENSG00000011677",0.0378598,0,0,0,0,0.0213032,0,0,0,0,0,2556
"300","ENSG00000012048",1.7954619,1.19043821,4.4497174,3.766841797,3.12984835,3.1741167,2.6685763,2.087674234,5.2771329,0.531345,4.3593473,672
"301","ENSG00000012061",16.4870726,26.5638755,61.21380869,79.837957,98.92902411,44.895663,58.49663835,84.24745,28.638382,28.785429,31.896499,2067
"302","ENSG00000012124",0.623981,0.3447998,0.981386,0.852738,3.65123,1.856858776,1.022081587,2.88644546,3.6348265,0.1083563,0.570203725,933
"303","ENSG00000012171",1.5502727,3.2770339,16.038041,45.927966,45.658652,184.7661152,127.70771,80.663225,2.41374978,0.55414069,1.001164301,7869
"304","ENSG00000012174",5.455432,3.4949813,1.8675758,3.45717,3.4431796,3.3856992,1.3438051,7.758961,3.679183,2.5619224,5.0565855,51360
"305","ENSG00000012211",0.871404889,1.14876962,8.248,12.82816,14.99752,8.839424,8.4580009,4.408639,7.05064,0.97665689,1.1634265,4007
"306","ENSG00000012223",543.82906,162.806966,8.66885,3.235018,4.856493289,53.57972,4.822936,61.38677,0.7902953,0.878362,0.3992184,4057
"307","ENSG00000012232",4.4814604,4.403853,20.029146,31.568617,35.4110926,13.478682,9.457913,8.076538,11.55395,0.6409953,2.407539,2137
"308","ENSG00000012504",0.03321748,0.0659995,0,0.330607,0.439852,26.012425,4.936178,37.9006945,27.27085571,30.850276,34.552244,9971
"309","ENSG00000012660",11.650874,10.5673158,12.68509,13.691869,15.091083,21.457402,12.51224,49.4834,55.54223,16.444549,33.90598,60481
"310","ENSG00000012779",1.431484,0.980954107,3.448666877,0.500372531,1.833753623,1.052946113,1.36987357,2.586105,1.416304704,0.428421832,0.614981,240
"311","ENSG00000012817",0.0718555,8.411077,0.268765,35.141559,37.91859701,0,11.772972,0.279015,12.3542567,0,5.8956553,8284
"312","ENSG00000012822",36.994341,42.8627209,137.56012,111.463907,115.053388,60.083689,70.244716,53.29714167,15.830186,6.407818,16.518087,57658
"313","ENSG00000012963",7.65389,7.2631505,5.50676,3.910293,3.22106,3.270055,5.69268,8.45852,2.36802,2.22237,3.672715,55148
"314","ENSG00000012983",11.7903373,8.1503251,8.212344,6.646316,4.500509015,12.4470682,5.0084062,11.177993,3.747433,2.0709626,2.7347849,11183
"315","ENSG00000013016",0.764128,0.485172,14.0663,18.0631,16.9483,17.3951,20.4958,10.8019,4.8898,0.466047,4.63191,30845
"316","ENSG00000013275",4.5492214,5.1296055,20.715055,37.815127,38.206314,64.642159,43.293265,42.594413,28.453432,16.193572,12.190363,5704
"317","ENSG00000013288",3.906062,5.19104691,13.120585,20.32317,20.972399,24.93076,22.22641,17.725066,16.290164,5.063451,7.758933,23324
"318","ENSG00000013293",0.0255978,0.3035189,0.0394469,0.05228,0.0972729,0.0854345,0.5424815,0.0929419,0.838865,0.00999477,0.0314099,57709
"319","ENSG00000013297",3.1274158,1.8975648,3.636453,5.56823,5.284853,4.421648,5.446579,5.006531,0.884184,1.34501,1.8010528,5010
"320","ENSG00000013306",10.5869037,20.171147,51.90143721,58.48958742,56.100497,303.827686,284.98422,287.4867101,104.5977721,48.633251,50.0925997,51629
"321","ENSG00000013364",6.1991814,9.3377224,66.17667998,75.128054,73.561695,412.142333,186.15796,265.025131,11.734966,14.844076,10.099173,9961
"322","ENSG00000013374",19.536382,16.6028814,18.168885,17.597349,16.438436,30.555963,18.163332,42.0804913,12.731345,7.22672898,13.66561118,51667
"323","ENSG00000013392",2.9263,2.56404,0.970073,1.06474,1.00753,2.41951,1.8243,4.2836,1.45388,1.43948,1.86604,112611
"324","ENSG00000013441",86.8201588,28.4748682,52.65183686,23.868401,25.64915,32.56270001,9.010221978,57.99869607,20.646645,44.541185,61.2733838,1195
"325","ENSG00000013503",3.011281216,1.6083837,1.210099,3.053770013,2.86406,5.03528,3.198108005,5.881672,3.608744572,1.369133,3.236757,55703
"326","ENSG00000013523",6.2988576,6.252411,8.19841,10.019605,11.79381,9.29324,8.61104012,8.081435,8.248,0.896281,5.621403,23357
"327","ENSG00000013561",26.0037956,18.17719672,16.89310361,26.95365624,30.47472511,45.68695229,21.81520983,105.4430721,18.3330931,10.16627007,19.46584911,9604
"328","ENSG00000013563",2.776959,3.77842325,19.359146,54.16394,55.65504,31.43482,28.66681,22.84930573,10.617167,2.1789582,5.277449,1774
"329","ENSG00000013573",4.35585441,5.7939018,12.89119326,13.376346,7.756291,9.556259483,11.40413115,9.249533,5.36548547,1.125038466,4.00681197,1663
"330","ENSG00000013583",21.328878,23.695841,22.8919109,53.43473,46.0349864,62.723461,77.059684,68.124424,76.403145,27.240222,62.476125,50865
"331","ENSG00000013588",4.1900412,1.5695395,1.8643108,2.046067,1.294648,2.733938,2.85886,5.358586,0.292114,0.0225745,0.134928,9052
"332","ENSG00000013619",0.97899284,1.2055793,0.556415186,1.9430157,2.442348,0.574734,2.343612,0.670946019,2.0839791,0.128459,1.549654,10046
