ens_gene,Canis_sg_1,Canis_sg_2,Canis_hrt_1,Canis_hrt_2,Canis_hrt_3,Canis_kidn_1,Canis_kidn_2,Canis_kidn_3,Canis_livr_1,Canis_livr_2,Canis_livr_3,gene_ids
ENSCAFG00000011261,6.2017439,5.8961034,1.1549013,6.498927,8.233122,11.3164269,10.2426297,5.0596829,4.7047746,5.8336569,4.8128229,477526
ENSCAFG00000011262,0,0,0,0,0,0,0,0,0,0,0,100687027
ENSCAFG00000011265,0,1.867533,0.217202,1.315166,0.520627,1.03991,0.041562,1.7562046,0,0.0391507,3.930658306,490255
ENSCAFG00000011266,0.0733203,0.08491561,0.112164,0.7040896,0.1539,0.2255558,0.0635244,0.0495398,0.0651475,0.0604967,0.108307,477826
ENSCAFG00000011267,0.0839193,27.22281,9.97756,25.4199,29.75799,32.82797,0.251123,25.334355,0,0.1184079,22.632225,480244
ENSCAFG00000011271,0.811386,0.961312,0.371397,0.264909,1.84498,0.604317,1.7220257,0.651155,0.158137,0.33225,0.175327,488085
ENSCAFG00000011273,0.62528,25.81948246,7.672443034,27.235399,32.995696,33.22093275,38.91166803,31.462414,0.241623,0.602206,23.038074,480806
ENSCAFG00000011274,1.1573,1.1363,0.535097,0.140189,1.88814,0.0839729,0.424884,0.407635,0,0,0.0359937,488723
ENSCAFG00000011275,8.77327,4.269998,2.077423,4.98213,9.187316,1.720954,2.873279301,3.005398,0.201374,0,0.489175335,478965
ENSCAFG00000011278,0.0893446,0.231745,6.63628,27.3452,0.0822726,27.9053,0.134074,30.3124,0,0.0804898,12.9188,610678
ENSCAFG00000011279,18.4077,22.4608,7.63496,10.5596,43.4794,17.1179,28.3118,17.3121,19.3937,17.5178,6.85217,478636
ENSCAFG00000011281,0.0539798,0.224033,0.2570559,1.5073104,0.242422,2.828955,0.238566,1.589786,6.97214,20.38405,4015.219,403945
ENSCAFG00000011283,0.0949285,0.344777002,0.0269565,0.120639,0.125295,0.162624,0.137705,0.0178107,0.0263637,0.0240529,0.225424001,486162
ENSCAFG00000011284,0,7.87439,1.35435,2.97849,6.94301,10.033,0,7.43037,0,0,2.79789,480245
ENSCAFG00000011285,2.00233,6.09579,6.43534,17.2632,16.4025,5.43416,5.34932,8.14844,0.968355,1.18072,0.573439,608260
ENSCAFG00000011286,47.2546,230.9794,10.3091,14.6854,74.32412,44.332171,98.1538,36.68291,141.6036,66.4867,45.645691,477512
ENSCAFG00000011287,0.0259505,0.0134643,0.106243,0.451069,0,0.473731,0,0.402319001,0,0.0504277,25.073,491727
ENSCAFG00000011290,7.63394,4.89592,4.014164,13.64078,3.83192,9.74829,6.86217,9.67303,6.65327,4.9446,16.60294,484767
ENSCAFG00000011291,37.30133827,29.971054,14.437558,30.406435,22.977856,22.546,25.847259,26.6711,18.227006,0.139955,17.9063,479197
ENSCAFG00000011295,0,152.514,45.1166,71.1887,227.154,85.4734,0.187258,99.9982,0.0928316,0.0759243,84.5991,100855659
ENSCAFG00000011298,1.1535639,0.86877089,0.072871823,0.1368642,0.308976468,7.74827,22.37836,6.96973,1.4346222,1.09207713,0.539812,477827
ENSCAFG00000011300,0,0,0,0,0,0,0,0,0,0,0,489330
ENSCAFG00000011301,15.8839,12.373384,8.48891,8.66272,14.8952,8.21597,23.116601,23.9646,27.6819,33.4213,12.3939,486318
ENSCAFG00000011303,23.1375,37.9008,7.034,5.98476,39.988,9.06023,35.5081,21.052,16.2164,1.96083,5.3559,479198
ENSCAFG00000011306,5.43337,6.92893,1.3016,3.72577,11.7458,4.5398,12.4762,4.68169,5.71554,6.4241,2.58565,488002
ENSCAFG00000011308,47.1707,24.0387,7.69908,22.2867,46.5138,24.7769,29.142,28.1004,41.1229,35.9194,15.0318,488086
ENSCAFG00000011309,0.200361,28.15841,13.435022,34.14418,36.98332,25.40041,19.22973,20.73498,0,0.0625466,12.35329,491599
ENSCAFG00000011310,0,0,0,0,0,0,0,0,0,0,0,489332
ENSCAFG00000011314,153.0285,120.43396,0.6235267,0.712739,9.156716,90.3709,155.52304,20.75708,312.7448,221.6742,19.89243,478511
ENSCAFG00000011317,0.796252,2.3066,0.321114,0.886796,0.5876,0.653176,14.1933,0.721831,3.6495,5.08659,1.95721,611673
ENSCAFG00000011318,0.189462,0.0132934,0.2031762,3.57285,0,2.804368423,0.0276823,2.126582,0,0,0.451993188,610921
ENSCAFG00000011322,0,6.30566,0,0,0,50.9833,0,16.4853,0,0,0,490256
ENSCAFG00000011324,255.6630093,376.25128,153.165719,270.3990633,848.5442,221.3928767,595.722256,241.210168,258.480847,219.66574,127.3722009,477527
ENSCAFG00000011326,0.0848753,0.0587159,0.836523,5.45108,6.84209,15.55,0.0205678,4.38384,0.0942961,0.284266,76.7632,490904
ENSCAFG00000011328,25.62043,44.32509,5.696737,18.332199,38.40733,166.631045,87.28345,31.47088,54.625743,36.68946,65.70835,610238
ENSCAFG00000011330,0.0959862,17.196287,10.551164,39.14431,72.447834,54.66223,0.216796,35.42516,0,0.0855254,15.088648,480008
ENSCAFG00000011331,0.318152,1.00224,0.329025,0.371961,2.058228,0.239337,0.181219,0.3581685,0.157063,0.0824461,0.081895,475825
ENSCAFG00000011332,98.4696,63.4123,84.5662,140.556,243.246,794.125,593.297,272.827,2018.25,392.09,1060.91,478967
ENSCAFG00000011334,0,7.029771,8.0144758,12.6974544,17.109602,13.588756,15.177651,10.516956,0,0,9.858775,607700
ENSCAFG00000011335,12.677394,5.7849138,2.492922,6.786503,6.5139592,5.058575,13.129155,17.16517,8.497306,5.767544,1.516553,488087
ENSCAFG00000011339,0,0.0291477,0,0.0324969,0.0399487,0.0611993,0.0414322,0,0,0.107242,0.0707279,490257
ENSCAFG00000011344,0,6.7540261,22.592946,39.62497,71.708652,5.241874,14.9403138,4.37446,0.299644,0.540174,5.480936,606942
ENSCAFG00000011345,23.46630451,9.869372495,1.20899,2.738689,3.343661666,6.8448701,6.511278533,7.1526112,3.446381732,5.88300681,2.4320239,486628
ENSCAFG00000011346,0.721028,1.172241,0.0771933,0.2879957,0.154288,0.1652872,0.370445,0.733729,0.0889828,0.0659283,0.111896,608287
ENSCAFG00000011347,41.85067,26.37103,6.860016,24.26921,41.92256,41.55546,63.84673,43.55376,47.79287,50.43766,36.215109,477258
ENSCAFG00000011348,3.5770955,2.266636802,1.2226559,1.8317804,1.837626,3.10246538,6.4448432,12.24307257,1.923877,2.6956423,0.9741699,486898
ENSCAFG00000011349,30.8682,18.3849,194.144473,292.496,38.7199,844.117049,144.841999,565.354749,79.0392,220.041,900.246088,476005
ENSCAFG00000011350,7.68673,35.9515,17.26596,23.840341,93.80486,27.09619,44.9723,48.2788,2.43477,1.90597,36.09811,100685945
ENSCAFG00000011352,13.7457,11.418126,2.560731,4.38136,8.6114937,7.54474,13.80079,9.80646,8.30538,9.89461,3.463128,486319
ENSCAFG00000011353,0.03917,4.949325009,0.1674572,1.866592,3.81515,6.005162,0.0141755,2.646677,0,0,1.91757,490259
ENSCAFG00000011354,0,3.83406,2.04171,16.3069,9.37748,4.93752,5.45326,3.22415,0,0,0.988025,607629
ENSCAFG00000011356,1.1351853,2.6181201,0.662982,2.100068,1.2914944,1.60324,12.71381,3.930219,0,0,3.740323,489335
ENSCAFG00000011357,25.0302,30.0816,4.22852,7.939746,15.6205,13.142419,24.2807,12.1527,11.5796,14.08234,12.014977,475826
ENSCAFG00000011358,9.876501,6.798873,1.0749314,4.233166,5.591141,10.338318,13.982124,4.282698,5.01636222,1.13366,10.39934,488604
ENSCAFG00000011361,0,0,0,0,0,0.0681063,0,0.389694,0.035594401,0.031961802,0,102152687
ENSCAFG00000011362,3.644022,5.605147,17.40176,35.13315,3.858375,39.20597,3.6557535,39.77494,1.7559,1.2894584,32.57186,611017
ENSCAFG00000011364,13.0261,11.5487,4.00996,7.45165,14.1677,10.7021,13.6349,15.876,10.3531,10.2689,5.05242,478637
ENSCAFG00000011365,0.0198875,0.0515942,0.0764471,0.0672102,0.2443606,0.0417729,0.0143966,0.0526839,0.0220909,0,0.0134335,490260
ENSCAFG00000011366,0.238513,0.236258,0.17231,0.146746,0.400115,0.0456252,0.219949,0.187152,3.22756,3.9933,1.08607,485918
ENSCAFG00000011368,0.748879,0.67211,0.0574222,0.296482,0.230983,0.287065,0.571521,0.182302,0.719443,0,1.06682,488605
ENSCAFG00000011370,151.156,173.15,37.2976,74.6906,202.916,73.7947,243.534,161.899,176.14,120.892,62.6418,610458
ENSCAFG00000011371,4.46966,2.79083,2.43506,3.61386,8.94962,1.94631,6.55981,14.3501,3.4986,2.9402,0.843761,608332
ENSCAFG00000011372,0,0,0,0.11381,0,0.427849,0,0,0,0,0.483966,610892
ENSCAFG00000011373,25.402453,15.788113,2.93206,11.176,15.0452,16.2260754,12.7619,6.1278958,1.98551,2.01848,14.1863346,610891
ENSCAFG00000011376,22.545132,11.36958,10.6075119,42.3378,84.08485,9.10718,16.799651,9.385575,6.749017,9.43026,9.605348,479032
ENSCAFG00000011378,0.239679,0.456023,0.0558512,0.397946,10.1936,0.0259186,0.246713,0.200027,0,0.0926978,0.0681781,475828
ENSCAFG00000011380,60.6222,25.9554,32.2103,30.694,52.7447,26.59,36.7126,56.9978,67.9695,36.3146,19.023,478638
ENSCAFG00000011381,0,5.3783,0.339936,1.78096,3.67422,3.1964,0,1.99401,0.0241903,0,1.84271,612864
ENSCAFG00000011382,1047.02,730.634,52.8454,1124.33,0.0202326,1385.6,204.897,691.565,228.805,165.002,1044.48,609530
ENSCAFG00000011383,6.38106,5.02362,1.85829,5.4165,9.1682,1.66767,12.0751,13.7498,3.00561,3.18743,0.75803,486321
ENSCAFG00000011384,11.3684,3.820832,6.10336,11.475038,6.38576,9.362302,5.25916,14.3459217,9.533318,7.532626,5.37064,477259
ENSCAFG00000011388,0.0492348,0.0428672,0.6603012,2.285187,0.0343376,12.3531754,0.0354613,12.02824,0.0546777,0.0102519,8.1319009,491734
ENSCAFG00000011390,3.81407,3.88972,0.165181,0.169189,1.49947,4.22799,3.67025,0.472455,0.0834786,0.019224,0.0507008,486322
ENSCAFG00000011393,0,0,0.165388,0.819537,0,4.1835,0,1.39157,0,0,2.09597,100686536
ENSCAFG00000011398,0,0.595309,0.319317,2.05666,1.60212,0.971214,0,1.16504,0,0,0.274356,100855685
ENSCAFG00000011399,11.4759,7.23614,3.35186,11.7914,67.6522,11.0656,34.8711,21.35,7.55433,5.81264,1.56414,477666
ENSCAFG00000011401,0.7698219,0.4821715,0.1491693,1.364506,0.619232,2.406696,2.0651809,3.2995733,0.681404431,0,0.365691,488606
ENSCAFG00000011403,0,0.0233244,0.0111162,0.0563865,0.0537307,0.157116,0.0403836,0.149797,0.00623939,0,0.033607,480009
ENSCAFG00000011404,0,0,0,0.0394776,0,0.0192603,0.546288,0.0344666,0,0,0.0123846,479034
ENSCAFG00000011405,363.20183,537.75346,164.35923,122.5895,798.703539,115.48388,1144.18314,836.30126,363.56821,202.1298,156.5465,475829
ENSCAFG00000011407,11.40613,6.8428,2.560905,7.796060053,10.7161,13.931735,13.01052,9.65368,11.60938,13.65103,9.99033,487898
ENSCAFG00000011408,16.7442,18.549706,2.769590023,7.585622,22.32744,13.75250002,46.443388,14.51454,17.1362,21.012441,12.0224,477260
ENSCAFG00000011411,1.268,1.18419,0.297678,0.594283,0.364571,9.41499,6.60247,2.73514,30.3607,64.0218,54.2038,484768
ENSCAFG00000011415,3.580231,3.89083,1.07788,1.09072,1.09189,57.961199,67.0446,42.35949,1.61781,1.55651,0.601557,478513
ENSCAFG00000011416,0,0,0,0.0166853,0,0,0,0.0551863,0,0.383457,44.49705,490261
ENSCAFG00000011418,0.888113,1.18783,25.7513,36.4856,152.936,0.676017,1.78102,0.89187,178.782,298.054,97.7362,475830
ENSCAFG00000011421,0.325781,0.0211276,0.0464619,0.295957,0.253729,0.174664,0.238343,0.3025067,0,0,0.0792916,100856494
ENSCAFG00000011422,0.0117081,0.00756296,0.800452,2.713509,5.5699,2.949155,0.0105232,2.947264,0,0,3.804567,490907
ENSCAFG00000011426,4.0016,1.61472,3.32599,10.0452,9.40333,11.4616,9.94026,24.3742,13.1443,22.0636,2.50344,100856661
ENSCAFG00000011427,0.1491417,28.413093,7.81679,16.112798,27.21315,24.08897,0.1150583,32.348537,0,0.0693437,17.62986,480247
ENSCAFG00000011430,0,0,0,0.0251158,0.0195652,0.0396223,0.0956341,0.0425204,0.0629216,0.2940823,0.0254797,100684760
ENSCAFG00000011433,0,0.0241309,0.0132872,0,0.166257,0.0501671,0.0341297,0,0,0,0.0648209,490607
ENSCAFG00000011434,5.35214244,1.670358,1.20439834,6.6775,5.97350008,5.50161,3.8297362,4.919906,4.1770575,5.084042473,3.887866,487521
ENSCAFG00000011436,0,0,0,0,0,0,0,0,0,0,0,100688600
ENSCAFG00000011438,1.701983,0.8103222,0.0796705,0.110317,0.4937785,0.65421,2.122588,0.589015002,0.265107,0.47525589,0.145633,100855710
ENSCAFG00000011439,15.4613,12.718594,1.34792,4.506021,9.35796,8.690092,12.175389,7.719217,6.07981,0.0502192,4.722606,488959
ENSCAFG00000011441,0.575929,2.8813,0.352055,1.15305,1.97785,3.13321,5.9905,2.5609,1.00577,0.484229,0.370288,486630
ENSCAFG00000011443,0,2.01235,0.196068,1.06488,1.01264,0.631484,0,0.602143,0,0,2.68175,403628
ENSCAFG00000011445,19.87248,15.79008,8.65626,13.78599,40.2037,16.627434,103.420519,50.0161062,17.79946,30.9514,8.2972,485920
ENSCAFG00000011446,4.68689,0.863691,3.101286,44.949946,30.819702,1.648588,1.46235,1.44888,0.620484,0.491734,0.5227,478640
ENSCAFG00000011449,14.5375,7.74974,14.4099,19.7587,11.122,125.787,37.7403,33.9444,34.8043,50.9315,50.6404,476622
ENSCAFG00000011450,0,0,0,0,0,0,0,0,0,0,0,490265
ENSCAFG00000011451,3.20264,3.255720255,2.20587,5.74387,4.59575,9.484346,8.090403,6.901574,1.650461,2.02903,0.859825,610462
ENSCAFG00000011453,0.0558219,6.67857,8.31259,18.154479,58.606838,17.86965,0.041157,17.3508,0.0620553,0,10.787876,480465
ENSCAFG00000011454,0.0721297,6.65523,2.103058,2.404214,14.12955,145.3433664,0.3248828,8.62464,0.0267095,0.0974149,0.979119,490608
ENSCAFG00000011456,0,0,0,0,0,0,0,0,0,0,0,479404
ENSCAFG00000011457,4.296045,2.87363,0.149481,0.350957,0.792497,0.377387,0.56247,2.782722,0.309054,0.216308,0.274883,100856261
ENSCAFG00000011458,0.844902,1.8242169,0.0934122,0.3731695,1.36555,0.683809,4.9976599,1.170894,1.021712,0.817341,0.876231,486631
ENSCAFG00000011459,0.0456013,0.0709747,0,0.0261704,0,0,0,0,0,0,0.0634824,609203
ENSCAFG00000011460,5.3193,6.580017,0.7543565,4.086105,7.50553,5.166299,7.62834,2.973634,3.302305,4.146496,5.477573,611370
ENSCAFG00000011461,0.055351706,0.00831817,2.228101312,7.3298,0.0701683,1.83203,0.013346702,5.56088,0.020494107,0.018890509,2.092798,491735
ENSCAFG00000011462,42.260604,52.7172352,2.220085,4.221223,32.46523,135.7293,569.95635,68.04197,961.09769,1483.35329,539.72234,478515
ENSCAFG00000011466,0,1.11632,0,0.125153,0.949642,0.121649,0,1.56399,0,0,0.15937,609213
ENSCAFG00000011468,0,17.5799,1.25502,3.71435,11.537766,12.01129,0.0312525,8.6253,0,0,3.329531,100688484
ENSCAFG00000011470,0,0,0,0.111784,0,0,0,0,0,0,0,100688741
ENSCAFG00000011472,0,0,0,0,0,0,0,0,0,0,0,610659
ENSCAFG00000011474,0,5.592771,0.2653885,0.61901,0.5546241,1.607876,0.0379188,2.124325,0,0.0496052,2.59436,490266
ENSCAFG00000011476,15.66,11.5561,2.32683,2.75693,10.3079,23.8067,14.442,15.6697,16.9248,10.1386,2.54045,610855
ENSCAFG00000011477,0.05857084,0.0549685,0.021066703,0.139493598,0.101815001,0.159873486,0.176011551,0.04398587,0.059126374,0.027965946,0.042448861,484769
ENSCAFG00000011479,0.1716156,0.114489,0.0694102,0.1648013,0.834889,0.0682419,0.371268,0.1104422,0.136141,0.1524277,0.0656653,488003
ENSCAFG00000011481,0,0.107508,0,0,0,0,0,0,0,0,0,611377
ENSCAFG00000011484,15.986865,8.431276,1.927605,8.76525,10.837032,8.390185,11.674576,10.213431,7.656808,9.559792,4.836072,612838
ENSCAFG00000011485,11.18181,24.2606,3.23389,13.8378,11.4401,27.863591,36.6977,14.1358,21.2785,14.83552,25.819,608810
ENSCAFG00000011486,7.48333,6.96748,1.5575,6.03609,11.5914,9.34458,20.2689,4.71778,2.0678,3.85368,2.79851,485923
ENSCAFG00000011487,0.945594811,2.49904462,0.520443,0.7698916,3.0680251,0.6528282,5.026808,2.144895,0.3138712,0.563822697,0.474373963,486633
ENSCAFG00000011489,11.297129,17.720092,4.89222421,12.380905,11.03892355,67.01791001,131.1747,20.145439,55.1017134,172.78604,49.103381,484770
ENSCAFG00000011490,59.1463,43.6839,15.2937,62.217,88.5159,66.0846,83.0211,62.4773,39.8645,29.1745,47.5758,477261
ENSCAFG00000011491,0,0.045746,0,0,0,0,0,0,0,0,0,488312
ENSCAFG00000011492,8.5111,15.6392,10.025,19.8448,39.7982,13.6491,22.3776,8.31503,15.7485,17.588777,10.8178,479035
ENSCAFG00000011493,222.568,284.763,80.2069,118.337,222.927,136.248,430.829,122.816,124.48,48.0095,83.8588,608826
ENSCAFG00000011494,0.0560854,0,0,0.0441005,0.222724,0.0445354,0.0407683,0,0,0.0281896,0,488088
ENSCAFG00000011496,8.9977,2626.660014,0.109296,0.664177,0.0726224,279.363,0.627439,204.522,0.128408,1.33929,329.59,474357
ENSCAFG00000011497,0,0,0,0,0,0,0,0,0,0,0,489350
ENSCAFG00000011498,2.421223,1.0674699,0.0405645,0.0412237,0.0331638,0.211362,0.5484915,0.489987,0.0210001,0.154717,0.080494,486324
ENSCAFG00000011500,0,0.0623226,1.91957,3.64243,6.32568,5.63533,0,6.16071,0,0.0204345,3.42169,610846
ENSCAFG00000011501,0,0,0,0,0,0,0,0,0,0,0,106558752
ENSCAFG00000011502,18.9247,21.0948,33.83,49.5407,55.0195,35.0497,34.9638,33.7705,11.5813,13.2885,12.8999,488727
ENSCAFG00000011503,18.3378,17.9012,6.95279,7.09277,21.6841,8.44263,32.0166,17.8218,18.2437,10.3143,4.36524,610515
ENSCAFG00000011504,1.391857,4.417451754,0.3265609,1.524041,2.43174,1.054832,23.68997,2.447964,7.262538,2.428792,1.260581886,403462
ENSCAFG00000011506,0.320564,0.91458,0.0461966,0.283141,1.09948,0.850139,1.43607,1.35052,1.06965,0.659925,0.523473,610525
ENSCAFG00000011507,29.6764,20.8328,22.0795,24.9623,57.2708,18.9666,24.3526,28.2632,29.6785,0,12.699,479199
ENSCAFG00000011509,3.92706,5.49456,1.21839,3.96955,9.99854,2.22439,4.87707,3.1033,0,0,1.52179,489351
ENSCAFG00000011510,14.8253,18.3382383,2.6694091,6.1057217,19.545415,6.501934,14.634947,8.41905502,8.493819,12.378462,4.939476,479036
