ens_gene,Xeno_hrt_1,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,gene_ids
ENSXETG00000004400,22.932,4.97148,5.50431,11.3182,8.89227,9.81789,4.1114,3.95367,4.4614,407896
ENSXETG00000004401,14.0532,17.944854,34.7245,13.692152,21.346,14.776,7.92158,14.2668,15.761581,100486652
ENSXETG00000004403,2.75172823,1.806343007,2.761457591,1.891156382,3.738017173,2.126064002,41.06386997,128.479538,158.11504,100135376
ENSXETG00000004404,39.726037,4.12192,13.458198,50.121466,23.595793,43.99754443,4.043737,4.9991693,4.9506893,100491752
ENSXETG00000004408,30.0197,0,0.0414473,1.46013,0.298402,0,0,72.926,0.023585,493324
ENSXETG00000004409,3.26345,4.50918,11.196416,11.2593,13.784094,7.93794,3.58717,17.6998,21.7389,779992
ENSXETG00000004410,2391.5151,2334.5503,3133.3853,4447.3468,4454.7036,4557.2019,4612.9743,4658.1366,3865.344,548926
ENSXETG00000004414,2.27504,0.0519002,0.0436514,0.512593,0.339981,1.06536,0,0.0793533,0.165595,100495469
ENSXETG00000004416,132.57394,26.527465,24.6461,45.3056,54.2598,56.9231,16.2444,15.3946,20.2634,780207
ENSXETG00000004417,67.415,0.0825364,0.0372941,2.85416,0.537003,0.240391,0.333259,0.254237,1.10353,549324
ENSXETG00000004420,16.88093,5.28544815,5.60523609,23.52038,18.27944965,23.55529785,3.748372,6.409642732,6.621575009,100144941
ENSXETG00000004421,36.48222659,19.6955212,25.10568694,20.73477311,24.41771481,22.28073919,8.9291465,10.78835287,13.0725615,100492251
ENSXETG00000004423,10.541,2.258009001,3.012116,7.54432,8.87584,11.60271,1.856408715,2.997449,5.02015,100495643
ENSXETG00000004424,29.34106,15.4458,19.60254,44.7855,32.13376,39.51862,12.02962,17.8993,20.18594,100216166
ENSXETG00000004426,2.73683,0,0,0.242318,0,0.116889,0.812731,0.40795,0.113508,101730710
ENSXETG00000004427,36.13597,1.317940001,2.89039,12.5867,12.9859,15.15728,5.52978,1.736624,2.09076,100038168
ENSXETG00000004428,13.40449,1.892813,1.2929,19.6009198,19.30111,22.64033,1.625329,6.4143,8.06371,100101726
ENSXETG00000004429,17.9735,8.29656,13.4123,21.7291,23.4456,8.69559,6.26429,12.8637,9.78405,100170151
ENSXETG00000004430,0.218340164,0.173240327,0.29520426,0.099959557,0.0923303,0.072924377,0.095063967,0.0221983,0.151458,100145766
ENSXETG00000004432,28.3754,10.10249907,7.76064,18.59424,21.03775604,20.658114,9.68338,11.557448,10.251699,549883
ENSXETG00000004436,2.414403956,2.53498,8.41821,0.556429,0.737336,1.37832,0,0.118151,0.1525051,100495045
ENSXETG00000004437,8.8331,7.95128,15.6706,2.44056,2.71754,3.57106,0.179338,0,0.0762149,101731931
ENSXETG00000004439,32.7819,6.88993,6.01963,13.1016,11.676,12.7317,14.4379,6.62565,5.74466,100497072
ENSXETG00000004440,9.51437,2.16435,4.42555,7.18758,5.73013,4.7074,1.70346,1.83639,2.40881,549456
ENSXETG00000004444,5.82952,3.52911,4.03058,6.10868,2.97721,4.40879,0.606072,1.25608,1.48534,100496951
ENSXETG00000004446,25.09100571,19.704092,12.58308363,12.0067326,16.21156976,12.862869,22.456054,26.68104891,35.46226,100037888
ENSXETG00000004447,22.3568,20.16794,22.017717,24.035608,21.02165,20.40629,6.79222,6.20948,10.94897364,448234
ENSXETG00000004448,4.13929,18.9655,17.8757,4.69437,5.61712,5.20965,1.41446,1.00203,3.91227,100496571
ENSXETG00000004450,13.6131,4.56177,5.00565,12.75830002,18.34042,11.535025,7.41906,29.03879,29.269506,548807
ENSXETG00000004451,60.4344,46.0465,66.2634,49.3359,56.9295,46.5372,45.1756,21.5213,20.9583,549033
ENSXETG00000004452,8.67807,5.26759,7.62924,14.927,6.76095,8.14995,3.6319,5.70719,6.3775,100498058
ENSXETG00000004454,7.50236,1.98048,2.36606,4.61932,4.20334,4.06038,2.39347,2.24663,3.07742,100486570
ENSXETG00000004455,38.01447,0.443907,2.117727001,3.15763,1.759447,1.2251214,1.389489,1.241908,1.71932,493356
ENSXETG00000004456,0.187361,0,0,0.0717076,0.07727,0,0,0,0.0671795,105945216
ENSXETG00000004457,0,0.0359378,0.0475098,0.0627744,0.069375,0.0354925,0,0,0.17233,100145606
ENSXETG00000004458,5.21232,3.849815,7.631903,2.584639,2.910197,3.798103,0.500643,0.814339,0.78045,100494102
ENSXETG00000004460,47.21780384,36.520253,25.959703,20.0133634,19.1196868,21.6491,9.06983,10.2742263,9.4733959,394800
ENSXETG00000004461,6.022133,2.148803,4.858781,4.99838,9.74083,2.616309,2.81113,4.1795365,6.67541,100487625
ENSXETG00000004462,9.5928,0.4237932,0.515039361,0.6089583,0.559341,0.670776,0.2988622,0.448531,1.01153007,780344
ENSXETG00000004463,12.822,14.87,8.81186,10.5598,12.8987,9.97831,8.75137,4.95181,5.48858,548520
ENSXETG00000004465,0,0,0,0,0,0,0.221138,0,0,100498504
ENSXETG00000004466,262.43044,141.836144,192.805057,265.0472,275.99731,290.13531,179.11133,223.67893,233.6055,496507
ENSXETG00000004467,0.432909,0.1109131,0,0.592547,1.413844,1.61791,0,0.0475035,0,100145790
ENSXETG00000004468,25.6367,0.695332,0.790847,1.10481,0.207045,0.486594,0.0145987,0.161738,0.135006,447998
ENSXETG00000004469,3.09751,0.736355,1.95547,2.71161,1.75076,3.18898,0.288453,0.477888,1.02875,100492673
ENSXETG00000004470,1.84822,0.967458,1.19287,3.00962,2.102,2.83186,1.2386,1.54298,3.37653,100492177
ENSXETG00000004471,0,0,0.102139,0.124077,0,0.239408,0.214309,0.696292,0.232484,100493352
ENSXETG00000004472,6.52458,2.61238,4.73146,6.34982,5.8217,7.07661,1.79286,3.35233,2.87186,548416
ENSXETG00000004473,1.96025,0.890598,0.821823,1.751880001,0.635685,1.22583,0.292426,0.393247,0.595186,100489732
ENSXETG00000004474,0.186275,0.151857,0.369912122,0.325173,1.1139314,0.0980352,0.642941584,0.440887001,0.07747734,100496825
ENSXETG00000004476,26.37153515,7.785647729,12.0915297,15.88369549,16.57739801,19.133655,5.8755186,9.854368,11.39458316,100488170
ENSXETG00000004477,1.53161,0.704473,0.562593,1.4352,0.644386,1.3022,2.52802,0.536934,0.736312,100216030
ENSXETG00000004478,102.579,3.04601,3.39383,151.453,203.506,143.044,35.9255,114.007,181.412,100216115
ENSXETG00000004479,35.48377,11.603385,15.3150262,30.25033,37.60866,29.292123,12.03439,22.676582,33.8949451,100151718
ENSXETG00000004480,69.13564,7.38272,15.771879,363.5179,263.4942,316.3243,14.0287,66.64467,100.735198,394704
ENSXETG00000004481,1300.33,1046.45,2947.9,3818.7,3818.62,4019.55,2327.04,3627.83,3287.09,549288
ENSXETG00000004482,2676.28,797.082,1154.13,12220.7,2041.09,796.796,8602.97,1490.17,1781.82,394453
ENSXETG00000004483,58.4465,32.5551,42.6503,68.084,59.8266,54.6522,17.4972,18.3303,17.7729,448153
ENSXETG00000004484,43.9583,42.67469,86.911842,118.968471,84.6856,144.6142,45.953,61.64,59.101327,549804
ENSXETG00000004485,105.3524,50.207249,63.559,115.5988,153.9378,114.629,69.526986,77.7098,74.6375,101732928
ENSXETG00000004487,3.58713,5.33336,6.48887,1.98273,3.62167,2.82261,1.13055,2.06249,3.12608,100494388
ENSXETG00000004488,1.64848,0.0463057,0.0425119,1.44599,0.111297,0.647692,0,0.115923,0.0967631,100127724
ENSXETG00000004490,4.66153,2.64859,4.43915,5.34289,4.17742,4.42335,2.11514,2.42654,3.35252,780322
ENSXETG00000004491,76.386464,3.046952,5.85122,58.68667,82.023187,38.548045,51.1826652,65.28632,172.40125,496514
ENSXETG00000004493,4180.14,1395.26,2472.45,20334.8,4236.15,1796.05,12205.9,2593.38,2250.72,394454
ENSXETG00000004494,0.393268001,0,0.123351,0.0923889,0.859746,0.103988,0,0.276515,0.259664,100127682
ENSXETG00000004495,0.250365,0.122165,0.077948,0.135271,0.225934,0.195755,0.317512,0.075911,0.0887103,779474
ENSXETG00000004497,6.351186,1.075239011,1.89786419,1.73810002,2.378198,2.13038,0.374503904,0.506631858,0.649937343,100380128
ENSXETG00000004499,33.86195,131.93934,551.7535,129.9131,95.48053,101.8631,21.87583,19.41172,21.62499,779703
ENSXETG00000004500,1.40576,0.356308,0.284734,0.432361,1.60735,1.20966,0,0.0485263,0.0810118,100496004
ENSXETG00000004502,33.9096,16.1262,26.9465,31.464,42.9563,48.515374,16.62764,23.5857,37.136032,448772
ENSXETG00000004503,465.89,374.0617,331.6908,1332.366,536.2824,242.4288,1162.11,288.5783,334.4397,548658
ENSXETG00000004504,1.09651,0.115306,0.650912,0.527143,0.606763,0.138699,0.173078,0.67232,0.740784,100498006
ENSXETG00000004505,2.01991,9.42368,20.78,27.1345,19.2055,30.3541,2.8141,6.28687,10.3593,100498529
ENSXETG00000004507,9.91768,10.2475,11.1008,6.14264,6.90354,6.8984,26.8543,21.8676,13.6226,100496146
ENSXETG00000004509,0,0.0309645,0.0813436,0.0329382,0,0.0158887,0,0.0369684,0,734059
ENSXETG00000004510,44.2642,13.2289,15.0221,19.6186,19.9625,15.5945,10.0951,20.0887,24.0603,549325
ENSXETG00000004518,17.30147,5.49362,5.46907,15.73696007,17.13143037,14.13065,4.410357,4.12634,4.189392,733499
ENSXETG00000004519,4.6024,0.2981798,0.586729,7.39899,19.0363,6.632201,0.128868,1.0540462,0.635942,100498077
ENSXETG00000004521,0,0.124668,0.0214442,0,0.042106,0.0125659,0.118914,0.0292373,0.04881,100145611
ENSXETG00000004522,61.613,0,0.321452,70.6793,67.3255,37.8615,3.86367,2.19136,2.92668,100496305
ENSXETG00000004524,0.0452477,0.0859035,0.0390196,0.284402,0.17877,0.182919,0.028868,0,0.0888142,100496420
ENSXETG00000004527,59.0533,436.63,457.204,25.5446,38.8769,25.7064,12.3626,11.7542,18.6294,100489812
ENSXETG00000004528,254.34908,1458.3733,2349.562,291.0354,504.622,456.136,44.4710964,46.5828,72.2799,394477
ENSXETG00000004529,7.11554,14.5215,12.1997,12.2703,10.2457,9.09615,5.05425,4.70976,4.92662,394502
ENSXETG00000004530,3.68491,0,0,2.154260005,0.755735,1.650263,0,0,0,100271747
ENSXETG00000004531,25.6049,0.48358,0,1.03311,2.50482,0,1.79747,0,0,100491578
ENSXETG00000004533,3.37128,1.1972,1.07075,2.60145,5.00124,3.87872,0.555954,2.5216,1.99405,100494757
ENSXETG00000004534,29.22711,14.355026,30.1257,35.80601,41.55595126,46.56618,10.024156,20.609069,28.2784406,447995
ENSXETG00000004535,0.034845501,0.583999016,0.171226,0.138668,0.28017,0.381752,0,0.0389086,0,100496262
ENSXETG00000004537,26.2437,22.3798,34.9785,32.1234,29.6396,35.0359,14.3734,21.8739,18.7363,496841
ENSXETG00000004538,11.679,8.17408,11.1925,13.5965,13.0102,12.304,4.45187,5.12738,5.42635,394929
ENSXETG00000004540,40.99361,0.730285,1.580277,12.147235,7.135778,0.58067,23.26084,14.60477,92.184122,548763
ENSXETG00000004541,19.12929,1.428033,1.093273,17.02134045,21.23046454,23.29796,2.2772493,6.726142,3.606677,100496459
ENSXETG00000004542,21.2207,0.317233,0.124057002,0.604911,0.385999,0.734831,1.33177,0.335838,0.5834,733945
ENSXETG00000004544,56.5792,14.5743,8.03611,29.5216,44.3968,73.597,20.2805,27.9854,6.80966,100145728
ENSXETG00000004546,38.7233,13.3264,23.3237,60.2968,42.82,52.918,11.1235,31.8885,31.424,448527
ENSXETG00000004548,23.0664,14.2283,14.3964,23.7552,23.0852,16.0285,20.8945,9.48702,12.8343,548920
ENSXETG00000004549,4.529614,1.300206,2.592856,6.388851,4.616649,5.367369,1.02477,1.599928,2.538009,100124764
ENSXETG00000004550,34.9016,0.307526,0.044172,49.286,9.9164,6.7169,16.1422,4.06517,2.23705,100145544
ENSXETG00000004552,9.50662,1.134316,2.79947,12.8556858,14.0388,14.01061642,3.518157,3.97811,3.45523,100492073
ENSXETG00000004554,53.86797,3.30446,10.72748,55.5046,70.0262,84.0477,11.1274,4.22425,21.79306375,549873
ENSXETG00000004555,20.7816,1.88685,5.00112,23.0594,34.1542,38.7712,2.96609,3.98166,4.88151,496814
ENSXETG00000004556,2.27861,0,0.0452605,1.59447,3.28818,2.4798,0.0178421,0.0617088,0.180284,100190990
ENSXETG00000004557,54.57707,10.736571,17.5081248,45.76204101,42.125115,28.950844,12.6246921,14.36617,23.6680739,100124788
ENSXETG00000004559,5.75418,0.691676,0.687127,0.973827,2.495182,1.221717,0.870774,0.494443,1.066205,100144945
ENSXETG00000004560,3.445761,2.7714911,2.688018,2.486236,4.4507049,3.4103469,0.402545181,0.884762,2.5709313,100498211
ENSXETG00000004561,6.04321,0.456993001,0.284482,2.508680001,5.99272,3.043850001,0.471425,0.459694001,0.491636,100492567
ENSXETG00000004562,22.2742,0.363326,0.271084,24.7919,29.8738,33.9336,0.608048,0.464667,0.619621,100486039
ENSXETG00000004564,17.644565,16.850126,24.3351674,21.000981,17.12909694,21.12551,6.120261339,7.808225309,9.464368,548660
ENSXETG00000004565,4.52494,1.901831259,2.844315926,2.446899865,4.51801735,3.407668404,0.7662407,0.803638,0.636570001,496416
ENSXETG00000004567,77.658857,28.53062,31.674543,56.346903,71.664835,86.7565,46.90388,39.034707,45.81342,548956
ENSXETG00000004569,1.226351,0,0,0.0507319,0.1575454,0.0489634,0,0,0,493367
ENSXETG00000004570,19.1755,7.13704,10.085,11.9561,15.2437,14.0978,1.98889,20.216,11.6441,101733630
ENSXETG00000004571,4.4124,2.65473,0.694448,3.30249,9.00661,0.766461,0.703988,0,0.787215,108648942
ENSXETG00000004572,18.616,8.27819,7.43026,7.40314,6.45574,8.42068,14.9858,3.00709,7.95338,100488306
ENSXETG00000004574,2.79119,0,0,0.380752,1.4702,0.367333,0,0.427339,0,100487879
ENSXETG00000004576,43.7539,18.53325,17.341756,29.66116,24.21224,30.35158,11.9846,7.2177167,10.06581,100038052
ENSXETG00000004577,6.054844,4.68398,7.2776219,11.82109454,10.69925097,9.514479975,1.715660002,5.90082237,10.447186,779556
ENSXETG00000004578,4.83648,0,0,2.29308,4.41109,2.04839,0.0231711,0,0,101733663
ENSXETG00000004579,0.375454,3.3206,0.345544,0.56791,1.42348,11.2557,288.768,100.681,123.412,100145774
ENSXETG00000004581,9.51221,3.63466,4.45141,16.8346,5.18911,11.528363,4.90505,3.09181,6.021924389,100379913
ENSXETG00000004582,32.0137,13.0484,12.2033,30.9212,23.5931,31.7733,14.2495,9.44245,13.649,100490454
ENSXETG00000004583,5.19018,0,0.0354858,7.19893,18.8592,6.51893,0.0071341,0.895063,0.0201926,496834
ENSXETG00000004584,15.641,2.78681,3.55505,9.57603,9.23975,8.66489,3.64065,3.86355,4.45635,549840
ENSXETG00000004586,5.98545,0.220341,0.190978,8.38084,12.8589,9.30248,0.103004,0.130191,0.353187,448482
ENSXETG00000004588,26.03432772,91.918125,184.8247299,37.971812,50.79098202,63.85226145,11.97022103,31.97488,71.0320577,780210
ENSXETG00000004589,20.2636484,8.97121,7.89283,19.34533,12.39817,20.94879,3.71088,5.036501307,7.18609,448770
ENSXETG00000004591,13.775,6.3761,6.55919,4.75997,5.92992,5.47781,1.133467,2.914939,3.08372,100124721
ENSXETG00000004593,46.825,13.5119,12.0901,24.3216,23.872,30.9277,34.938,22.889,32.091,101732252
ENSXETG00000004594,8.78566,0.113281,0.290326,0.611316,0.620732,0.623795,0.115971,0.237501,0.792987,779553
ENSXETG00000004596,5.28517,0,0,6.18551,13.1402,7.886665,0,0.0991762,0,550010
ENSXETG00000004597,1916.5292,1815.7705,1874.2591,2622.5931,2673.8669,3048.8081,4139.6539,2525.4209,2169.9259,100145026
ENSXETG00000004598,13.61246,8.83495,17.25525,12.70566,36.45513,12.52754,2.170576,7.56564,5.479561071,101731483
ENSXETG00000004601,29.338473,10.4006252,14.854853,25.60349,30.052602,32.805116,12.020217,17.353547,21.372533,100170197
ENSXETG00000004602,61.466907,7.376884,10.3963737,51.82529632,66.05995185,60.92514614,9.94076,12.68381,14.419861,100145319
ENSXETG00000004603,68.6228577,21.085753,15.60024,31.760961,27.557418,32.421376,8.159386,6.761265,8.35026,779801
ENSXETG00000004605,12.9836,7.62277,8.16323,18.5218,13.313,12.6111,6.18739,4.09321,6.06559,394585
ENSXETG00000004606,16.6891846,8.050983,11.763866,17.407059,15.506178,15.52308669,6.484515,9.215147,10.682564,779468
ENSXETG00000004608,16.522675,4.557927,7.0103853,15.32797713,13.44646534,18.219326,4.90716,8.53975,9.785326,100490474
ENSXETG00000004609,21.3269,3.88275,6.59417,14.4512,18.891882,17.9879,4.25269,6.21167,7.228321,613104
ENSXETG00000004610,0,0,0,0.10515,0,0.152166,0.108714,0,0,496437
ENSXETG00000004611,23.920021,7.610566163,5.29976,5.827178,8.392769,8.06854625,6.758788,3.60003,6.07606321,100496817
ENSXETG00000004612,2.47315,0,0,2.81887,4.05004,4.00955,0.0456093,0,0.0338573,100487723
ENSXETG00000004614,0.990385,1.51643,1.81611,1.05775,2.42616,0.758066,0.0485983,0.440951,0.113253,493421
ENSXETG00000004615,43.59576,14.6173,18.89957651,39.09402,32.3464004,40.09897825,15.78916,16.52504,20.33329,100490315
ENSXETG00000004616,0,0,0,0,0,0.0183302,0,0,0,100487406
ENSXETG00000004617,8.9833,0.40617,0.211999,51.385,12.6529,41.7108,41.8195,96.9609,159.635,100145084
ENSXETG00000004618,11.301119,3.57454,5.00879,12.4427,10.10364,12.3487938,2.084107,4.275631115,4.62092,100216224
ENSXETG00000004619,0.343533,0.3573702,0.4208777,0.435742,0.8152466,0.3841757,0.0912241,0.1301288,0.0410137,100489211
ENSXETG00000004620,4.20348,0.341405,0.21129,0.0829402,0.256826,0.336063,0.127043,0,0.206111,100487643
ENSXETG00000004622,17.06068,9.273209,20.66849313,33.27804,28.0345,23.175039,5.69812,10.98650008,14.26353002,448307
ENSXETG00000004623,0,0,0,0,0,0,0,0,0,100487557
ENSXETG00000004624,0.571517,0,0,0.477403,1.6168,0.0657968,0,0,0,100495844
ENSXETG00000004625,0,0.0393483,0,0,0.0462712,0,0,0,0,100487255
ENSXETG00000004626,0,0,0,0,0.0416707,0.0373081,0,0,0.0724581,100486888
ENSXETG00000004629,12.11,4.52178,5.09454,6.70517,5.76479,5.8882,1.35057,2.07052,3.33622,100492269
ENSXETG00000004632,18.58014,1.3164207,2.45467,8.215643,16.05989,14.04424,13.88311,50.15439,29.58661,548377
ENSXETG00000004634,20.668701,3.0094973,2.420839,5.22241,5.2846228,5.4165853,2.2137387,3.1684549,4.5551149,100496692
ENSXETG00000004635,83.698007,14.7658829,19.050605,78.694288,52.13056206,55.889603,11.92375026,12.245833,10.3160003,100036694
ENSXETG00000004637,555.686,1032.24,932.327,1063.35,1152.32,781.021,1321,920.147,683.013,100422806
ENSXETG00000004639,5.48967,0.721832,0.472539,10.3326,4.12373,18.4908,0.203335,1.4317,1.31458,394450
ENSXETG00000004643,9.90002,0.126283,0.166176,27.1176,13.1422,14.8012,1.42321,1.39716,2.0488,100489406
ENSXETG00000004645,0.900693,52.3165,82.4674,0.28496,0.404252,0.324222,0.394231,0.405391,0.200862,493550
ENSXETG00000004646,26.377,2.97865,4.87108,35.1527,23.6409,41.6303,27.5274,14.5771,41.8122,448082
ENSXETG00000004650,12.7998,6.430887,9.394867,15.178798,17.4520908,19.04969002,5.034353115,6.07461,8.18564,100170148
ENSXETG00000004653,3.910409,0.1585562,0.2972744,0.989002,0.94041,0.877295,0.21514,0.27020536,0.791108,733753
ENSXETG00000004654,10.876981,7.719928,3.7700644,7.081512,9.806355,6.793436,7.50381,8.419456,4.723787,100487046
ENSXETG00000004655,8.94118,0.230528,0.207326,0.436708,0.489176,0.397738,0.107286,0.169774,0.314773,100498385
ENSXETG00000004657,0,0.037354,0,0.121543,0,0.0390865,0,0,0.037956,100489252
ENSXETG00000004658,24.6327,11.9898,24.7493,9.12419,29.2541,2.45319,3.69824,6.48011,4.96066,549080
ENSXETG00000004659,105.6983,50.3178,39.637,78.9173,70.589,65.5377,23.46067,32.6345,36.8947,549068
ENSXETG00000004660,366.3860091,403.47619,951.371277,575.8550218,488.762901,722.4250238,138.55888,222.977966,293.849251,394749
ENSXETG00000004661,0,0,0,0,0,0,0,0,0,100489622
ENSXETG00000004662,0,0,0,0.141358,0,0,0,0,0,100487482
ENSXETG00000004663,7.01904,5.4485,5.95628,1.58382,1.67075,2.76649,0.605922,0.11227,0.124952,100125057
ENSXETG00000004664,80.9667,68.652,163.264,67.1779,180.426,119.549,132.491,146.36,131.225,549025
ENSXETG00000004665,0.947483,0.5322035,0.593285949,0.929185132,3.547552899,1.385806712,1.635433273,5.786332378,6.407155174,100495682
ENSXETG00000004667,2.0172,0.0928855,0.18819,0.857283,1.89889,1.13033,0.305241,0.106908,0.124934,100487204
ENSXETG00000004668,3.343026,122.215616,115.133229,1.868957,2.695286,1.5701923,0.130356,1.01492,0.844501,100125076
ENSXETG00000004669,169.442,145.52,173.927,238.016,212.187,316.132,193.56,163.606,149.84,448337
ENSXETG00000004672,4.235,1.16399,1.93266,1.62164,2.46467,1.41271,0.770221,0.842118,0.340129,100488008
ENSXETG00000004673,5.67002,5.79396,11.09,7.96656,5.51364,4.81142,2.05884,1.38118,2.8519,100144960
ENSXETG00000004674,0,0,0,0,0,0.0281226,0,0,0,100488279
ENSXETG00000004676,20.96169212,13.006577,16.582036,21.73342,24.640027,23.64858,6.20889,11.97856072,10.61878147,447978
ENSXETG00000004677,6.07294,0.18645,0.227249,0.523058,0.430552,0.553683,0.24135,0.391371,1.00728,779932
ENSXETG00000004678,2.066425,0.195663567,0.928193165,2.523639779,3.089761255,1.85066181,0.149731996,0.667365469,0.909130942,100144725
ENSXETG00000004679,107.0995,26.740274,9.229331,190.0654,196.1288,151.8125,31.6948,110.0484,42.8158,100135729
ENSXETG00000004680,4.79793,3.23095,3.6242,3.6504,3.96932,5.09052,1.33019,2.18509,2.32138,496628
ENSXETG00000004682,23.85308,19.939792,20.708545,26.89448,21.81529,25.09003,6.312216,7.17853,10.446532,100379850
ENSXETG00000004684,31.3864,65.9686,130.077,7.12525,8.51503,5.80166,0.723161,1.38295,0.828141,493294
ENSXETG00000004685,6.86078,0.104602,0.158227,0.5930553,0.576757,0.448564,0.514379,1.1578384,3.7422713,100038293
ENSXETG00000004686,0.586637,0.193342722,0.0270088,0.0984292,0.0714878,0.0320017,0.00730575,0.0744589,0,619359
ENSXETG00000004687,40.5626405,19.847494,22.75196,73.70563,62.891105,68.84441,24.15043,26.98739006,36.979255,496474
ENSXETG00000004690,0.418152,0.107179006,0.396299,0.17702511,1.144068731,0.263891,0.0940542,0.835039,0.2870098,779767
