ens_gene,Anole_hrt_1,Anole_hrt_2,Anole_hrt_3,Anole_hrt_4,Anole_kidn_1,Anole_kidn_2,Anole_kidn_3,Anole_kidn_4,Anole_livr_1,Anole_livr_2,Anole_livr_3,gene_ids
ENSACAG00000012626,11.8777,16.4964,16.5376,12.1846,10.6791,16.6787,18.4169,15.7689,10.5992,8.80131,8.54534,100553647
ENSACAG00000012627,4.80741,28.0202,16.7157,8.63107,5.48764,9.71786,10.3273,7.29805,8.50313,6.28278,7.79657,100566076
ENSACAG00000012628,0.281733,0.579904,0.531947,0.255852,0.74741,0.534335,0.868647,0.174177,1.7588,0.839479,0.791708,100561433
ENSACAG00000012630,0.35013,0.0829805,0.194344,0.17974,0.153219,1.74114,0.791622,0.237731,0.348163,0.657417,0.635396,100559864
ENSACAG00000012632,0.379913,2.05486,3.60942,0.510495,0.573904,1.15083,1.30687,0.181058,0.718468,6.64755,0.52448,100552848
ENSACAG00000012633,0.158714,0.190867,0.130802,0.355632,0,1.02482,0.45521,0,0.500515,0.850585,0.0608958,100567821
ENSACAG00000012635,0.132049,10.3059,0.378928,1.07187,0.0363032,1.48699,0.685996,0.19008,1.9611,0.569698,2.75308,100553835
ENSACAG00000012636,0.289473,0.115505,0,1.10682,0.579871,0,0.157414,0.457981,0,0.686319,2344.8,100556283
ENSACAG00000012637,0.0276462,0,0,0,1.55884,1.448,1.43145,0.740386,0.293798,0.277381,0.625543,100562156
ENSACAG00000012638,4.71627,6.12718,7.65633,3.34155,3.42372,8.92106,7.42667,4.99533,5.02263,5.5102,3.26711,100559546
ENSACAG00000012639,21.0709,25.7738,22.6086,23.1099,24.7416,24.9441,26.748,26.7496,14.2111,15.1838,12.7056,100558613
ENSACAG00000012640,0.559516,2.77303,0.4331,1.47137,40.4331,75.3745,69.903,42.2192,2.68053,3.07305,0.698851,100564923
ENSACAG00000012642,2.95842,18.6703,6.33299,9.56288,0.948403,1.53129,0.729222,1.16183,0.16036,0.302798,0.146328,100561508
ENSACAG00000012644,2.77305,8.67812,7.52531,2.75267,2.98624,8.18107,7.42056,3.44246,3.8507,4.97027,1.35754,100554712
ENSACAG00000012645,33.3436,29.3052,26.0371,22.2735,35.8221,33.4946,30.7002,40.0064,26.5404,24.3051,21.9995,100558525
ENSACAG00000012646,90.0946,123.359,102.853,73.6324,7.7077,15.9924,12.9322,10.535,13.3775,11.5775,10.1724,100564725
ENSACAG00000012647,57.9771,103.972,24.6363,34.4727,61.5477,55.5406,51.8423,34.6416,980.773,476.351,301.349,100554736
ENSACAG00000012649,33.7182,21.0863,19.2053,32.429,51.1441,41.7874,37.039,67.5057,34.4059,33.4115,62.7906,100564733
ENSACAG00000012650,17.6796,23.0958,26.9768,23.12,9.87039,24.9888,25.3489,23.4959,11.7123,15.3646,7.23745,100554030
ENSACAG00000012651,4.43305,9.18122,10.6046,5.03782,4.54739,14.0935,11.6157,9.11133,4.66733,12.661,3.51911,100556122
ENSACAG00000012652,3.64017,6.35365,5.09023,3.21858,3.8481,6.86717,8.09843,5.46991,8.49995,8.61229,5.2756,100566275
ENSACAG00000012653,67.0778,112.474,77.8491,59.8762,37.1251,74.8464,95.97,71.2031,63.0177,53.2541,46.6312,100566667
ENSACAG00000012654,2.54323,4.14238,5.03561,4.15843,1.97377,4.79288,4.13996,3.64994,1.73803,3.20369,1.20834,100560257
ENSACAG00000012656,343.094,0,0,0,156.948,0,0,0,0,0,0,100560543
ENSACAG00000012657,6.93252,8.65476,9.27963,7.93176,13.0991,15.4334,13.6736,18.2803,15.2453,17.0696,16.3695,100561133
ENSACAG00000012658,2.84706,7.95151,5.99013,6.8214,2.78734,9.00038,8.0757,8.30039,44.253,39.3727,34.1596,100556429
ENSACAG00000012660,138.133,271.686,272.092,147.977,126.524,283.429,247.518,214.488,157.398,218.649,107.771,100557224
ENSACAG00000012661,0,0.160966,0,0.171383,9.03155,13.1064,11.4073,7.87158,0,0,0,100566572
ENSACAG00000012663,1.35247,6.65772,4.44849,1.18838,0.247804,0.80985,0.346924,0.181164,0.164317,0.232704,0.0249899,100566428
ENSACAG00000012664,20.07654,23.90269,34.40012,11.8682,23.28318,42.40275,36.75705,17.27965,27.58109,36.88138,7.373241,100566545
ENSACAG00000012665,1.68646,6.14661,3.27173,3.86714,2.95036,8.73849,7.84376,6.49909,4.10288,4.64834,3.13771,100561190
ENSACAG00000012666,0.0663868,0,0.262278,0,0,0,0,0,0,0,0,100567387
ENSACAG00000012667,7.08774,11.1292,10.4952,4.50907,13.6011,24.185,20.2678,8.46107,16.3226,22.0429,7.54144,100567062
ENSACAG00000012669,11.1384,38.7196,7.43615,11.3378,3.64905,13.2577,15.3113,4.94964,5.12374,5.15993,7.56376,100564931
ENSACAG00000012671,0.0685161,0.691249,0.157396,2.08528,1.47974,4.14435,3.79441,3.60368,0.120845,0.41834,0.0490094,103279604
ENSACAG00000012674,18.7195,26.1758,28.5583,16.7029,20.5446,23.5515,20.8436,17.6049,14.9333,19.0677,10.8594,100556854
ENSACAG00000012675,12.7206,16.1754,23.86,9.99849,6.123,13.1391,12.0643,8.05615,8.49474,10.4517,5.68987,100552937
ENSACAG00000012676,0.314528,1.80546,2.03872,0.549228,1.12749,6.25028,3.60295,2.18739,1.21745,2.29884,0.685751,100558161
ENSACAG00000012677,12.4851,14.9795,15.7094,13.8795,12.5962,17.3994,13.6312,18.6077,15.5135,17.9328,21.1736,100555521
ENSACAG00000012678,11.1116,22.4311,21.3238,6.52695,7.90847,28.6305,19.9369,9.98045,11.0775,11.7554,5.56527,100560347
ENSACAG00000012679,0.38539,0.456579,10.8269,0.364594,1.23394,1.65965,0.350011,0.641167,0.299325,15.9951,0.946862,100563462
ENSACAG00000012681,1.11927,14.6476,10.9792,2.85694,7.02879,52.958,33.9876,13.1427,9.40404,10.8794,2.05464,100552319
ENSACAG00000012682,1.86369,4.6937,5.06019,1.03122,1.23077,2.11839,2.43686,1.37857,0.781487,1.32807,0.380323,100566384
ENSACAG00000012684,3.09196,6.3874,8.10823,3.02505,2.91252,9.78214,8.33213,4.15847,6.90967,7.44062,2.28298,100564393
ENSACAG00000012686,0.108825,0.60369,0.252902,0.523728,0.631878,2.29394,2.31584,1.0343,1.50099,1.99282,0.570687,103281506
ENSACAG00000012688,1.62772,4.22177,4.33335,3.07839,2.38907,11.5016,6.48606,3.93646,10.5493,18.8769,2.10733,100561599
ENSACAG00000012689,5.3195,5.90211,7.24372,5.04541,2.78184,5.6705,4.473,4.017,3.26318,4.23503,3.94657,100565770
ENSACAG00000012690,2.46837,5.14892,2.3968,3.11383,12.4207,12.0407,18.4163,9.85918,51.114,15.2719,14.2465,100553828
ENSACAG00000012692,6.1643,26.3202,28.568,6.93978,9.44971,61.9368,76.6471,29.1258,1.9534,2.9508,0.633769,100552582
ENSACAG00000012693,33.0257,40.0384,40.3004,29.9797,29.7087,35.1121,31.3038,42.9729,25.0905,25.4926,29.5664,100554911
ENSACAG00000012694,14.9953,17.6346,10.4516,5.97759,29.5059,10.605,15.695,8.65698,21.4419,11.8326,14.3298,100552367
ENSACAG00000012695,3.81049,10.9514,9.42596,4.02868,8.66518,39.5382,30.2625,11.4654,10.5759,16.6274,3.3179,100567525
ENSACAG00000012696,8.19948,11.4882,13.3536,6.52945,11.6027,20.4915,16.7207,11.4223,13.3334,19.4248,5.32425,100552563
ENSACAG00000012698,836.582,576.546,662.376,335.762,233.886,341.247,267.034,170.958,136.716,167.815,120.755,100566465
ENSACAG00000012699,22.6626,15.72,14.7268,29.3238,27.5921,32.5073,15.9393,33.0767,8.17866,30.3884,30.0125,100566668
ENSACAG00000012700,37.4435,43.3697,70.9036,30.2884,0.248092,2.23052,1.06922,0.855082,1.02845,1.74804,1.80133,100560429
ENSACAG00000012701,82.2911,49.183,44.1201,54.162,88.041,72.6225,79.5262,114.172,33.5763,30.8434,56.7499,100565069
ENSACAG00000012704,4.99614,9.28555,9.0266,7.09004,18.6998,26.7477,33.6109,28.5585,46.9964,53.521,40.0904,100561331
ENSACAG00000012705,0.467533,0.931867,0.918935,0.417757,4.02295,7.16287,10.6946,4.14865,3.3954,1.74855,0.938878,100556624
ENSACAG00000012706,0.947746,1.44543,1.32372,0.790147,0.646749,1.41306,1.13647,1.08689,0.971892,1.0277,0.614331,100555811
ENSACAG00000012708,1.90432,13.3922,16.0139,1.10456,0.416399,0.914183,0.257062,0,7.61731,36.0518,1.14342,100562603
ENSACAG00000012709,2.51772,9.44306,9.75116,3.35139,0,0.0739668,0.818959,0.378203,0,0.0566766,0,100559550
ENSACAG00000012712,0.244333,0.504088,0.0655885,0.149086,0.346479,0.253361,0.305329,0.185067,0.235001,0.110935,0,100566492
ENSACAG00000012713,0.217062,1.60144,0.57702,0.393478,0,0.159211,0.167884,0,1.29215,0.975959,0,100564577
ENSACAG00000012715,50.6486,51.6152,37.2996,31.961,52.0172,114.802,96.8886,66.5245,41.0492,46.3725,23.381,100560503
ENSACAG00000012716,4.16069,10.6234,11.3293,5.05034,6.67679,22.4168,22.6012,12.1481,8.09219,10.2103,2.60414,100565240
ENSACAG00000012717,4.7061,7.25441,11.382,4.3496,3.99277,10.7304,9.06475,4.5614,4.19505,7.0345,1.76543,100557533
ENSACAG00000012718,13.9126,22.0914,24.5804,11.6575,24.5946,56.0605,65.5662,25.0098,122.33,138.283,54.0837,100565025
ENSACAG00000012719,4.26322,5.81262,8.42328,2.37236,1.91614,7.96629,5.90823,2.62483,4.90303,10.3135,1.93178,100558887
ENSACAG00000012720,0.968453,1.7923,2.23093,0.791197,1.31608,2.99905,3.09025,1.70181,2.10735,3.27069,1.21894,100558019
ENSACAG00000012721,0.284055,1.14707,1.00242,0.346341,0.147393,0.266776,0.163327,0.0460214,0.10775,0.373005,0.0218491,100563924
ENSACAG00000012723,2.16362,5.04062,6.28414,2.45425,1.63713,7.19114,5.96615,2.65618,3.60833,5.17084,1.81851,100566478
ENSACAG00000012725,8.13264,11.6537,12.7759,9.38391,1.46032,3.2531,3.19082,1.45211,2.99422,2.17184,0.399862,100553134
ENSACAG00000012726,10.1969,14.491,11.0216,9.13502,7.88469,12.906,14.5476,13.6911,13.6048,16.823,10.3636,100553678
ENSACAG00000012728,46.5568,37.356,48.9602,30.7468,48.6307,44.1041,48.0216,26.6122,25.011,29.9103,15.8912,100557334
ENSACAG00000012729,0,2.67092,0,1.0341,5.19528,1.56908,5.95641,2.24643,0,0,0,100561150
ENSACAG00000012730,0.127076,0.359691,0.180516,0.328258,0.448945,0.730519,0.350143,0,0,0.101774,0,100566184
ENSACAG00000012731,0.399486,1.26523,0.66718,0.984781,0.96184,1.21695,1.04857,0.561955,1.01195,0.659996,0.322537,100565158
ENSACAG00000012732,3.55255,15.8426,14.0995,2.93982,1.7517,8.7167,7.58764,1.88449,5.88744,5.33433,1.84852,100561719
ENSACAG00000012735,0.15833,0.118439,0.300941,0.167954,0.522432,0.76637,0.404163,0.104373,3.31722,0.392103,0.554844,100563494
ENSACAG00000012738,3.88404,9.41554,9.39231,7.13731,4.15536,11.1168,9.50207,8.52506,5.80528,9.99507,7.27255,100567442
ENSACAG00000012739,0.0759734,0.067601,0.149528,0.0399865,0,0.165032,0,0.00992743,0,0.029754,0,100555864
ENSACAG00000012742,7.71765,20.3284,17.7981,7.68662,15.9985,46.9805,51.9563,25.1099,9.96406,10.2853,3.96015,100554222
ENSACAG00000012743,5.68024,6.36367,7.19796,6.61771,3.72442,7.73511,5.91512,6.44132,3.06458,6.5238,3.99576,100558808
ENSACAG00000012744,45.3038,53.9364,71.0145,24.713,33.1525,71.5245,54.8428,34.6687,44.9363,47.433,19.0457,100564062
ENSACAG00000012745,0.0406385,0.105162,0.0175923,0.0319894,0.096245,0.213858,0.184267,0.138983,0.0945502,0.0297916,0,100560181
ENSACAG00000012747,12.3449,20.2213,20.0468,18.4358,8.19315,16.0345,13.9717,19.5073,8.72709,10.7244,13.0975,100557888
ENSACAG00000012748,0,0.0895743,0.23601,0.0238428,0.257807,0.376249,0.305188,0.0591943,0.140936,0.221768,0,100557376
ENSACAG00000012749,1.4239,2.77947,1.51622,2.09544,3.13296,2.25354,2.61158,1.8482,1.15895,0.581287,1.38441,100564342
ENSACAG00000012750,24.0981,16.9922,23.0401,13.0588,26.2083,26.4196,32.7341,33.0964,14.4734,14.4238,22.3376,100555182
ENSACAG00000012754,13.4018,16.4322,17.3057,10.7075,18.286,39.3856,36.1182,31.7838,16.2991,21.7415,12.2024,100556169
ENSACAG00000012756,1.04737,2.62765,3.11084,1.18876,1.18929,3.14726,1.9545,1.00498,2.42305,5.09004,1.15465,100563658
ENSACAG00000012757,1.24231,2.24755,1.4356,0.14503,0,0.968268,0.0928195,0,0,0.134896,0.0869186,100560626
ENSACAG00000012759,0.064095,0.537706,0.63445,0.127662,75.3465,248.387,232.646,272.107,0.896789,1.06569,0.185471,100564319
ENSACAG00000012761,0,0,0,0,2.43113,5.72576,5.21435,9.84761,0,0,0,100559782
ENSACAG00000012762,9.15922,10.6711,12.7173,7.03821,2.22335,5.37022,4.82622,3.74437,2.77355,5.61123,3.37448,100554930
ENSACAG00000012763,0.233546,1.55089,1.30032,0.322438,0.51015,6.54943,2.99911,0.933934,9.61446,10.3568,3.16916,100556007
ENSACAG00000012765,17.849,48.5156,22.9028,41.6824,17.1496,58.8242,47.8249,41.1497,250.123,204.399,99.2078,100565969
ENSACAG00000012767,561.891,468.517,498.667,624.78,160.856,226.623,147.3,259.34,114.832,187.43,226.144,100560060
ENSACAG00000012769,23.4311,31.8187,25.1303,20.3814,7.46908,21.7115,13.7037,19.508,6.86849,13.1905,7.22131,100556783
ENSACAG00000012771,4.38357,11.1221,12.1598,3.19625,3.07426,14.1201,13.0785,3.51235,9.18851,11.5993,2.57501,100567979
ENSACAG00000012772,8.50693,6.67848,6.51711,2.51926,10.5022,9.08095,8.1146,3.19189,6.85913,7.05324,3.58846,100567506
ENSACAG00000012773,3.26373,9.1404,7.33076,4.69385,14.135,41.4227,53.6727,20.9373,153.74,43.8334,34.8636,100555927
ENSACAG00000012775,3.50991,2.74226,5.70728,0.822962,2.15632,6.25494,3.20731,1.68038,6.25004,6.72638,3.73183,100558214
ENSACAG00000012776,19.085,16.2347,13.01,14.4576,29.8016,39.5473,34.2076,38.8107,18.7556,27.8579,27.3544,100551699
ENSACAG00000012780,14.7029,21.2193,16.8787,15.3169,23.8052,29.1446,32.8554,29.6577,57.6413,44.4568,37.775,100560973
ENSACAG00000012781,7.56804,14.3425,13.2331,11.3153,12.8449,18.9718,12.9552,24.4525,7.12403,9.05459,10.5181,100558410
ENSACAG00000012782,0.833424,5.88766,2.56192,1.71275,1.706,4.57396,4.34081,1.44576,4.58963,3.75967,1.35495,100561540
ENSACAG00000012783,2.62821,25.2634,15.6646,5.47069,3.11374,19.9892,31.978,6.17586,29.8217,18.7087,8.33428,100554509
ENSACAG00000012784,5.45662,8.1715,11.8966,7.0543,29.2246,94.1937,99.3249,68.0115,14.8261,9.18596,6.48254,100564997
ENSACAG00000012787,0.306218,1.5132,0.681055,0.541555,18.8205,17.2663,14.17118,10.8832,0.215037,0.203021,0,100560307
ENSACAG00000012788,1.7221,6.37456,6.41058,1.58617,2.82059,41.3514,32.5523,5.48456,15.5598,8.42466,1.20727,100555123
ENSACAG00000012789,1.66954,3.57463,2.82235,2.19131,1.31548,5.21496,2.62035,2.43384,2.68782,3.91548,2.2464,100567237
ENSACAG00000012790,1.21451,2.26306,1.94915,1.27075,17.0063,22.3593,27.3291,23.1647,7.78643,10.9377,6.57388,100557971
ENSACAG00000012791,2.62428,20.4183,13.8739,3.48908,1.96244,8.92675,8.51982,3.66483,15.2302,11.683,5.40457,100552175
ENSACAG00000012793,2.27607,6.55505,6.78729,2.66926,1.77317,8.91786,6.48852,2.7207,4.801,6.33215,1.49699,100553232
ENSACAG00000012795,0,0,0,0,0.0771686,0.893934,0,0.11427,0,0,0,100561705
ENSACAG00000012796,1.43299,2.1868,2.29322,1.08178,1.5176,2.79323,2.11396,1.54399,2.16944,3.34843,1.48738,100561172
ENSACAG00000012797,19.584,33.0504,35.289,13.1405,15.139,39.3882,37.0967,18.6136,36.7722,37.4169,18.6978,100561852
ENSACAG00000012798,0.360891,1.30228,1.02837,0.60856,12.443,32.4608,21.3193,19.5489,13.1562,18.1132,4.95448,100555224
ENSACAG00000012799,4.89658,21.725,23.4872,5.76628,2.36061,10.2199,10.6363,3.89197,33.0913,21.6574,10.6697,100566874
ENSACAG00000012801,22.2174,24.1768,19.512,23.3064,28.3215,24.4908,25.825,38.863,21.2474,34.9435,30.8544,100566900
ENSACAG00000012802,0.383764,0.25038,0.781868,0.266583,1.80022,9.27653,2.61608,1.434,0.350176,0.661217,0.213023,100561630
ENSACAG00000012803,23.0042,26.6825,20.6545,20.0503,14.3309,23.4816,25.1222,23.6975,35.2772,34.3178,34.4185,100554003
ENSACAG00000012805,7.37064,18.234,8.9508,11.1365,22.5334,29.5165,36.7757,21.4992,21.1103,30.5848,28.5138,100566707
ENSACAG00000012806,2.43636,5.28992,4.99423,4.24765,1.70894,4.10917,4.17507,3.43037,1.62389,2.36854,1.26052,100563579
ENSACAG00000012808,0.202814,0.475341,0.20675,0.216901,0.160156,0.526582,0.444214,0.1436,0.0284914,0.0806981,0,100554550
ENSACAG00000012809,1.311192,4.48449,0.9076488,1.76841,3.1398,3.64927,3.92352,2.26838,0.9291313,0.9868969,0.989177,100552752
ENSACAG00000012810,0.889952,1.09665,0.513679,1.7125,7.29675,17.0081,7.62222,6.2325,14.3405,18.8245,8.58383,100556589
ENSACAG00000012811,7.65537,16.3189,18.9442,5.45681,6.61036,21.1179,18.6587,7.36267,2.2457,2.74774,0.957943,100558167
ENSACAG00000012812,1.35658,3.30591,2.94698,2.33648,1.10247,2.38993,2.16226,1.20111,20.9449,24.989,6.01761,100567919
ENSACAG00000012817,0.311182,1.50083,0.292918,1.13189,0.383523,0.161644,0.255674,0.578556,0.393568,0.867011,0.837969,100561953
ENSACAG00000012818,0,0,0,0,0.368267,0,0.252813,0,0,0,0,103281793
ENSACAG00000012820,0.364413,2.16583,0.845412,0.384332,0.285752,0.85531,1.96779,0.397575,9.84452,17.6356,6.8333,103282346
ENSACAG00000012822,0.259141,0.291705,0.43919,0.465874,2.60596,4.44332,4.62858,4.07572,0.0437112,0.0825375,0,100554810
ENSACAG00000012823,0.704713,4.65784,2.5546,1.56939,1.75598,10.0586,11.8922,4.24698,99.0756,46.361,41.0459,100558799
ENSACAG00000012824,88.6383,125.494,107.475,120.985,193.706,198.504,209.317,303.256,54.3565,62.4486,67.7271,100564514
ENSACAG00000012826,18.6687,24.4945,20.9302,17.0825,12.5674,17.7921,17.9746,20.9386,14.2437,15.1736,12.5022,100554197
ENSACAG00000012828,14.5387,22.5814,25.8746,13.1847,16.2352,25.4191,25.4802,19.8969,22.4129,26.9315,18.2826,100566859
ENSACAG00000012830,8.29141,10.1618,10.2035,6.0875,8.39487,13.4286,11.3258,10.9869,8.36149,14.2686,10.5589,100557382
ENSACAG00000012831,3.86515,5.35048,2.61206,3.22884,3.70193,8.78262,7.3063,3.45164,1.83347,2.27696,0.460167,100564197
ENSACAG00000012832,48.2786,39.8649,31.5405,59.3189,150.232,95.8889,110.283,212.403,91.5689,106.546,125.394,100557789
ENSACAG00000012833,16.298,21.7044,11.9005,17.3298,10.0638,20.3591,12.397,14.3054,31.7997,20.6373,14.887,100564769
ENSACAG00000012835,0.531467,0.691282,0.647604,0.765458,0.429539,1.64526,0.697157,0.664452,0.696103,0.76674,0.582259,100560149
ENSACAG00000012837,3.5686,4.54762,6.23675,2.33972,2.16583,6.60726,5.65694,3.24729,7.01116,5.9242,3.56399,100567053
ENSACAG00000012838,5.53897,9.15485,11.4872,5.71697,2.10211,5.43095,5.80888,2.39302,8.57519,11.8546,11.0243,100564830
ENSACAG00000012839,0.824546,1.73909,0.368691,0.713183,0.955619,0.813279,0.421961,0,0,0.310204,0.592527,100555859
ENSACAG00000012840,0.938806,2.24793,1.82575,1.12508,3.01155,10.7117,10.7876,5.717,26.8118,30.3489,15.1509,100554842
ENSACAG00000012841,0,0,0,0,0,0,0,0,0,0,0,103278696
ENSACAG00000012843,0.133863,0,0.413394,8.08111,0.0784484,0.456255,0,0,0,1.39841,0,100555068
ENSACAG00000012844,75.2755,87.0846,73.9945,78.7755,160.733,117.599,120.561,139.393,224.147,104.218,300.569,100561721
ENSACAG00000012846,1.06057,2.93565,3.46025,1.21951,1.29362,4.04293,3.29247,1.85731,5.79513,5.18535,2.13733,100567435
ENSACAG00000012847,0.839467,2.58802,3.09376,0.229625,1.09226,1.95116,1.1022,0.427566,0,0.10679,0.206426,100557261
ENSACAG00000012848,0.239135,0.28081,0.657668,0.298982,14.721,26.1308,34.4428,10.7631,1.1782,0,0.537553,100552953
ENSACAG00000012851,0.260684,0.423299,0.274904,0.112298,0.163532,0.787406,0.23095,0.168392,0.178367,0.563461,0.216495,100565188
ENSACAG00000012852,110.487,95.3449,77.0726,63.8967,115.001,58.6873,121.074,91.0346,80.142,67.5795,60.7173,100563357
ENSACAG00000012853,2.79156,3.73058,3.97507,2.41474,4.16894,6.93711,6.52872,2.49852,6.41749,5.50091,2.38201,100566127
ENSACAG00000012856,0.0383991,0.314789,0.122875,0,0.0898426,0.271229,0.572008,0.277367,3.18988,0,1.7577,100555971
ENSACAG00000012858,0.747938,5.23118,1.76968,1.98034,11.3621,34.8565,5.06969,4.91658,4.87747,6.90738,1.78027,100554359
ENSACAG00000012860,21.5587,26.4059,21.8271,29.409,13.8008,34.3024,27.7035,39.9878,15.3012,22.7393,35.3366,100558609
ENSACAG00000012861,1.64235,6.71809,5.63943,2.90139,3.26833,10.9955,9.0698,5.48572,12.3,13.815,3.64856,100567249
ENSACAG00000012863,35.5879,10.3655,10.3174,1.65544,23.5877,8.038,7.06322,3.42496,4.34906,4.10605,0,100559368
ENSACAG00000012864,9.67544,13.0518,11.5049,5.74564,10.2177,18.421,14.9288,9.69144,14.1794,16.6539,10.5477,100556053
ENSACAG00000012867,79.7133,16.2567,18.8646,5.0908,91.5554,33.0617,28.6715,7.58335,12.0368,21.7814,4.88158,100557985
ENSACAG00000012869,92.9836,68.7481,48.9644,91.9374,111.161,37.3737,38.0223,56.0535,15.3362,16.0447,26.0012,100563375
ENSACAG00000012870,15.0913,19.0258,20.06,16.7878,14.2364,53.539,44.6633,47.4964,45.4208,62.6523,40.9474,100558804
ENSACAG00000012873,12.0259,32.0348,20.6528,22.2935,18.0104,44.2341,112.131,50.5223,83.9225,46.0306,73.2566,100562602
ENSACAG00000012874,24.4728,44.1798,40.1112,28.4389,21.6826,48.7012,51.5322,34.4394,47.7459,28.974,35.5461,100563906
ENSACAG00000012875,7.3345,11.3847,12.0132,5.06172,8.82032,27.9728,19.0961,12.236,6.82389,8.17713,1.75627,100564002
ENSACAG00000012876,67.1689,58.2899,43.7136,56.1581,46.3614,35.5179,42.259,48.1943,14.7504,14.058,24.1171,100564540
ENSACAG00000012880,0.987475,5.92931,5.40038,2.86424,4.64925,29.8724,29.3299,13.8593,10.0202,6.74182,3.99367,100553044
ENSACAG00000012881,149.372,0,0,0,3171.98,0,0,0,0,0,0,100558978
ENSACAG00000012882,0.432553,1.71384,0.70243,1.23171,0.255004,0.38763,0.350353,0.283144,0,0,0.16404,100556393
ENSACAG00000012883,4.11138,6.5006,5.32238,4.31405,7.20949,12.1762,11.3301,12.5269,7.64112,9.30042,7.3316,100553148
ENSACAG00000012884,3.03496,6.56641,4.89704,3.16262,4.78971,14.7413,15.2566,8.72939,8.07471,6.13534,3.35866,100554900
ENSACAG00000012887,6.2287,7.66038,7.69536,3.6962,5.47233,7.20689,9.56408,6.1995,26.8224,21.6577,20.3726,100563046
ENSACAG00000012889,2.37969,8.24533,6.75882,2.82876,4.68719,15.156,15.2324,11.7453,7.68781,7.07678,7.01511,100551979
ENSACAG00000012890,307.644,310.07,275.254,365.745,405.721,534.953,586.709,740.83,345.609,438.959,422.346,100560824
ENSACAG00000012892,0.255579,0.698151,0.529002,0.437254,0.215988,0.76962,0.643639,0.352809,0.30154,0.162681,0.104821,100565435
ENSACAG00000012893,0.407108,3.49225,0.66919,1.01407,12.3357,53.9158,42.4882,18.3786,0,0.251523,0,100567244
ENSACAG00000012895,5.80559,0,1.67137,0.506547,0.16009,0.307443,0,0,0,0,0,100561522
ENSACAG00000012896,0.0131513,0.0909656,0.0710151,0.0322841,0.186426,0.117567,0.289267,0.160303,0.318056,0.480453,0,100556056
ENSACAG00000012897,7.45037,21.1317,26.674,13.4374,7.76895,24.938,35.2738,22.4975,13.2383,18.2426,10.4525,100560727
ENSACAG00000012898,0.0262398,0.127715,0.196296,0.48062,0.424327,1.68257,2.25602,0.94238,0.380006,0.222148,0,100554366
ENSACAG00000012899,0,0,0,0,8.96472,22.4288,13.9894,19.1886,0.5947897,0.5616038,0,100554755
ENSACAG00000012900,25.8037,17.81,16.587,18.9647,23.7633,21.9596,20.0206,28.9057,14.8522,17.097,19.3956,103280803
ENSACAG00000012902,1.23113,6.46595,8.34567,1.95882,0.965178,4.27075,4.1626,1.51088,5.95797,5.66043,2.16553,100558364
ENSACAG00000012904,0.0274001,0.415704,0.162266,0.147535,2.31767,12.4467,8.40363,2.19771,0.145348,0,0.08842,100558806
ENSACAG00000012905,3.1984,3.96488,3.01674,1.8374,10.2139,15.4626,13.6517,6.034,18.8254,16.4457,6.08736,100563805
ENSACAG00000012908,12.8557,69.3324,23.1535,15.027,4.21285,30.7658,42.4579,11.175,53.4863,40.1919,7.38732,100562753
ENSACAG00000012913,1.15912,1.24388,1.72972,0.74496,0.752269,2.64589,1.55394,0.582253,0.38055,0.87255,0.198429,100561370
ENSACAG00000012914,4.5171,5.82948,5.3069,5.20186,6.28531,5.69905,8.33603,2.78203,10.3215,10.3072,7.78758,100565560
ENSACAG00000012920,9.50012,6.61182,6.77475,6.67736,16.2058,4.02133,5.03547,9.05999,3.56966,4.4294,6.45257,100562717
ENSACAG00000012921,16.2228,15.8663,18.1119,10.8772,24.0197,31.7121,30.1014,22.3657,16.2763,24.3038,11.4353,100559002
ENSACAG00000012923,0.288359,0.985835,0.662896,0.080741,0.346894,1.71168,0.103349,0,0.318177,0.901192,0.483892,103278612
ENSACAG00000012925,0.0858109,0.145846,0.341577,0.077642,0.0671764,0,0,0.289142,0,0,0.186128,100560577
