ens_gene,Gal_hrt_1,Gal_hrt_2,Gal_hrt_3,Gal_kidn_1,Gal_kidn_2,Gal_kidn_3,Gal_livr_1,Gal_livr_2,Gal_livr_3,gene_ids
ENSGALG00000005232,29.5664,30.7008,22.4988,7.84587,12.081,10.3852,3.05413,3.18716,2.22375,423746
ENSGALG00000005236,14.1289,26.0594,50.4136,30.0195,33.6476,32.9754,11.106,12.6253,17.0619,424812
ENSGALG00000005237,4.18076,9.23223,15.38228,6.00827,21.75696,17.14247,13.85644,25.64746,21.52045,415989
ENSGALG00000005241,21.403177,46.107,52.3301,10.49472,50.1818,42.4315,10.89065,25.762725,22.9998,415793
ENSGALG00000005242,1.23971,0.351835,0.9014706,1.04315,1.03849,0.467206,1.13538,0.426155,0.304712,428397
ENSGALG00000005243,11.38833,25.47663,29.1217,9.6982,43.0666,34.84146,5.820873,15.78303,15.98292,378890
ENSGALG00000005247,0.0824449,0.360039,69.0709,0.0595632,0.126819,0.145138,0,0.0392252,0,416527
ENSGALG00000005248,3.24421,8.26853,12.5815,4.26984,20.8362,23.6625,1.14131,5.9489,5.49116,424466
ENSGALG00000005249,43.09157,68.08191,70.63011,15.02977,30.544585,30.81784,4.937737,9.172885,8.107252,415990
ENSGALG00000005251,2.17547,3.32643,5.44744,12.3662,11.6088,13.6226,11.3345,11.6695,15.917,415794
ENSGALG00000005253,2.3531,0.0571908,0.420695,0,0.0313362,0.0358627,1.15464,1.512,0.736774,427666
ENSGALG00000005254,14.9859,16.6822,100.653,52.6026,81.5406,70.8968,31.7903,27.9895,28.5128,415795
ENSGALG00000005256,2.69987,2.085193,14.70291,3.546166,9.69572,9.11574,0.962761,1.232052,3.051674,395559
ENSGALG00000005257,6.72628,33.6966,17.1746,5.82247,15.328,30.4423,5.66036,14.7539,17.8579,424467
ENSGALG00000005258,0.110939,0.0654079,0.0212267,0.0200669,0,0.0307615,0.157256,0.174587,0.210658,427667
ENSGALG00000005259,2.698826,2.52555,2.84494,10.598067,6.34722,7.49965,15.73242,12.7343,27.8111,395329
ENSGALG00000005263,6.00269,4.65945,3.93783,0.226805,1.07706,0.182613,1.47083,1.99881,3.17104,395483
ENSGALG00000005265,0.34813,0.6074124,3.655465,0.8894,1.712654,1.057143,0.0439396,0.0364082,0,423026
ENSGALG00000005266,0.237734,1.1463,0.341844,1.87324,0.993052,1.19478,1.19793,1.01596,0.570171,415796
ENSGALG00000005268,6.85564,8.16997,11.9313,5.62788,9.77594,8.36279,8.225,6.13904,11.4981,420387
ENSGALG00000005269,8.25096,11.9925,9.93425,14.1469,33.8942,22.7437,10.7272,16.3693,14.8255,417640
ENSGALG00000005277,6.10069,13.5342,11.9559,7.56314,30.2472,26.3726,6.66668,13.4861,15.4873,424468
ENSGALG00000005279,0.87769,1.60704,3.1117,0.971124,3.51231,1.67204,0.541891,0.616212,0.776572,417642
ENSGALG00000005280,24.8018,65.8401,69.9957,18.6549,71.4599,72.6607,16.5029,45.0142,52.0767,395374
ENSGALG00000005283,10.7684,31.4443,30.5039,11.5711,82.0879,58.3944,1.15692,4.72461,4.31149,424817
ENSGALG00000005284,8.87597,26.8338,28.6429,0.525229,3.32678,3.59772,0.0536911,0.339878,0.598317,424469
ENSGALG00000005285,0.0261043,0,0.416788,0.0188906,0.0251319,0,0,0.0466398,0,373989
ENSGALG00000005290,5.7442,13.65589,23.72651,3.510004,15.61512,11.72717,3.73895,8.507188,8.5642,424470
ENSGALG00000005291,1.24108,1.764340004,18.3096143,0.807726,2.69932,2.50355,0.651706,1.2460816,1.445393546,416530
ENSGALG00000005292,0.782795,0.520105,0.590762,0.102889,0,0.0407678,0.040399,0,0.0398832,420389
ENSGALG00000005293,0.60086,0.198758,0.172007,0.678997,0.326713,0.747811,0.589534,0.707367,0.487722,771014
ENSGALG00000005294,19.1433,38.93575,32.10869,23.96387,98.19898,56.9363,20.200572,33.28029,22.723156,428843
ENSGALG00000005295,5.760071,5.67058,7.050275,10.754853,8.81889,10.609961,5.22066,5.636964,6.28726,417643
ENSGALG00000005297,13.3038,16.709,59.4901,0.374532,0.191845,0.329334,0.7714,0.0593377,0.178993,420391
ENSGALG00000005298,106.25263,52.73151154,59.35090098,15.701383,4.533841487,7.910329,3.57037,5.89332825,3.517,425243
ENSGALG00000005299,16.3926,37.5986,26.7421,189.428,412.05,333.539,12.6824,35.1202,32.1329,423747
ENSGALG00000005302,5.34067,10.7426,21.4382,3.82453,22.1704,18.3603,5.60072,11.1647,10.2283,424471
ENSGALG00000005309,9.781603,13.69315,12.35644,112.802994,143.8650002,130.25433,58.45148,41.59060485,44.61441144,415991
ENSGALG00000005314,6.76629,14.021,18.2161,14.5055,36.1346,26.266,10.1494,17.8751,25.6961,417645
ENSGALG00000005315,8.41509,5.71071,6.19607,8.84669,6.65504,8.57841,6.76717,4.45266,2.902,771031
ENSGALG00000005316,6.4891,9.58383,18.18284,6.10574,10.44473,20.07646,4.28111,4.60488,9.6266,426795
ENSGALG00000005318,0.292413,0.46744,0.910187,0.162839,0.661649,0.806075,0.43327,1.08926,0.454033,769290
ENSGALG00000005319,0.2534571,5.497232,4.427904,0.2375989,3.143028,2.344245,0,0.0141463,0,427553
ENSGALG00000005321,12.116392,8.809827,8.136220014,15.61388,12.32235003,10.966663,5.438346,2.977601,3.756951024,428148
ENSGALG00000005323,0.251767,0.232896,3.47675,0.450708,0.574244,0.219064,0.145049,0,0.21431,425241
ENSGALG00000005327,0,0.499386,0.388956,0,0.164176,0.563671,0,0,0,424822
ENSGALG00000005328,15.39562,12.69267,16.55136,30.81224,23.61503,30.1404,20.6203,14.51462,20.62319,420396
ENSGALG00000005330,3.323704,2.65372665,4.461905011,1.98586175,2.174414,3.275286,0.249086,0.7766222,1.0579268,426796
ENSGALG00000005331,2.47941,0.952023,4.24483,1.37326,1.93913,5.15874,0.0206432,0.26832,1.21885,420397
ENSGALG00000005332,0.1107142,0.28314776,0.5231036,1.728901061,4.688980801,3.2025893,0.643086806,0.587498985,0.390207,395895
ENSGALG00000005336,10.196831,12.40332,12.3168725,31.500952,49.51735,37.30621348,21.762278,23.77539,17.509474,428399
ENSGALG00000005337,26.589343,33.2152,57.44082,92.00677,109.61477,150.643,36.9493,37.356078,59.46842,426797
ENSGALG00000005338,44.6305,0.927894,0.784759,95.809,1.15549,1.69267,44.8528,0.493204,0.543355,419228
ENSGALG00000005340,0.876248,2.71998,4.52038,5.45144,22.8108,15.9698,9.4751,27.3496,25.4436,424472
ENSGALG00000005345,2.89665,6.23396,3.99127,0.772414,2.45748,3.71456,0.861369,1.89308,1.09019,419229
ENSGALG00000005346,15.9161,9.57323,22.0071,37.811,15.3545,31.5041,6.29533,12.6732,10.9225,768427
ENSGALG00000005347,0.0151776,0.076617,0.198915,0.764068,1.288344,2.00184,0.257664,0.112297,0.250676,100858277
ENSGALG00000005350,8.714587,17.091825,35.37407,6.812957,21.925992,20.258883,3.858162,7.748949,10.21159,417646
ENSGALG00000005351,0.0365504,0,0.0580314,0.184938,0.110226,0.420492,0,0.0681858,0.0411368,426800
ENSGALG00000005352,145.767,161.247,119.081,6.81493,3.96293,7.67234,35.0392,29.8161,9.94617,396391
ENSGALG00000005353,13.5439,45.2924,55.7552,8.33918,50.0486,38.3065,1.36331,10.0778,5.00618,423028
ENSGALG00000005354,7.88977,4.08562,7.46786,6.72804,9.24558,12.0631,5.81649,4.16374,7.2494,431260
ENSGALG00000005357,21.0598,42.7965,51.0171,35.4771,96.563,82.8624,22.477,64.2708,70.4175,424823
ENSGALG00000005360,43.9756,80.2092,45.6825,0.609782,1.09224,2.33175,24.2092,22.1019,57.5932,417647
ENSGALG00000005361,0,0,0.0754619,0,0,0.0546792,0,0,0,769866
ENSGALG00000005363,1.70802,3.18445,5.74414,43.5365,96.8491,61.9513,9.37448,17.5363,24.2428,415993
ENSGALG00000005365,13.4615,22.67226,22.38032,8.89985,18.39854,18.42689,9.155005,10.72664,13.63514,416535
ENSGALG00000005367,36.3009,45.3318,44.6787,43.5489,49.7034,47.7378,23.2531,22.6892,25.5876,424824
ENSGALG00000005368,3.396764,3.692863,9.48045,3.927907,7.53015,9.33256,3.857315,2.981745,3.730257,426802
ENSGALG00000005369,7.176759,10.721814,18.621736,4.4513352,12.129534,11.004431,3.0063309,5.50122793,3.719897,423029
ENSGALG00000005374,7.629603,12.8652,14.945442,16.21913,77.913584,77.385631,6.81854,9.654465,14.0289,417649
ENSGALG00000005377,2.35435,1.98819,2.49191,15.4981,15.7772,14.187,2.85881,5.38532,5.23623,415801
ENSGALG00000005378,8.161854,14.396517,14.82868,10.662732,38.71543,10.057136,9.117817,21.435662,4.788663,374115
ENSGALG00000005379,2.99982,1.752922926,1.83635,2.473805876,2.864540195,2.37196,21.54620239,8.00531,3.530142,430664
ENSGALG00000005383,10.632,11.6735,12.8608,20.1932,19.8691,19.9876,12.1367,10.6073,12.9005,422201
ENSGALG00000005385,9.00553,15.04412,20.42221,8.28742,27.6042,25.91753,8.55081,19.03704,17.86578,415994
ENSGALG00000005390,18.5825,20.7699,28.075,15.3009,26.7857,45.8068,15.1732,22.8638,33.5581,426804
ENSGALG00000005391,38.1311,82.6042,95.392,46.4857,82.2264,103.597,57.0989,90.7474,101.023,415995
ENSGALG00000005393,82.94946,164.560893,192.840897,115.75612,309.20047,287.00281,78.56995,167.13142,183.554736,420398
ENSGALG00000005395,7.12587,4.44994,7.82223,7.50662,5.42745,11.02531,6.17279,3.6722793,6.49096,426805
ENSGALG00000005397,8.5903,14.91746,62.1312,11.61026,35.3753,32.77561,8.48861,15.54439,13.70071,425053
ENSGALG00000005398,43.86804,52.00898,58.93249,447.1933,466.4845,492.0041,79.94052,93.75039,98.778559,416537
ENSGALG00000005400,0,0.4231826,1.426388,0.040178211,0.0560362,0.069723112,0,0.056530503,0,415996
ENSGALG00000005402,1.14626,0,4.20989,31.1509,2.13236,3.66055,7.87982,0.494654,1.79056,415802
ENSGALG00000005403,8.05822,11.7092,8.11759,30.6389,53.5408,38.9403,0.827939,1.29938,1.2009,395172
ENSGALG00000005407,14.91566,40.4318,48.1622,2.335778,12.961739,9.746731,14.09757,34.12796,46.12179,424474
ENSGALG00000005408,2.08787,5.38769,4.81188,15.9396,21.2621,25.4223,27.3144,24.2624,32.4301,395346
ENSGALG00000005409,0.168623,0.132027,0.856934,14.1301,29.5585,27.9166,0,0,0,396381
ENSGALG00000005412,4.296295,7.564983,11.3827234,3.8316326,9.3789728,10.915602,2.960188,4.694842,5.92857761,420399
ENSGALG00000005414,33.7676,5.76843,7.63786,578.401,60.4952,52.9561,183.279,24.2835,30.7869,416540
ENSGALG00000005415,11.18076,9.7087,14.447044,8.81246,17.636973,15.22679,3.602961,6.310004,5.39378,403089
ENSGALG00000005416,1.258698,2.98221,7.77882,2.435565,10.22597,10.88609,7.62819,13.75988,18.65575,427354
ENSGALG00000005417,3.8278,7.09243,7.07538,2.92061,8.44465,6.03432,1.14456,2.13,1.43301,420400
ENSGALG00000005418,2.97772,7.382193,8.0268,2.59731,9.51941,7.507973,4.44569,9.713021,11.4507,429082
ENSGALG00000005419,0.145648,0.0596536,0.28199705,0,0.0196114,0.0448885,0,0,0,769533
ENSGALG00000005420,6.37185,6.57304,9.33541,10.4748,11.0647,12.9876,6.85831,7.26143,7.83523,417653
ENSGALG00000005422,124.63457,121.7817,59.3369,16.67801,16.38143,33.334,17.87913,22.959591,10.978811,428948
ENSGALG00000005423,28.3736,15.4767,12.025,81.6152,21.7263,42.4327,328.411,118.777,271.179,426806
ENSGALG00000005425,238.3924,455.26,332.931,154.9815,752.106,664.1,122.1262,201.2381,156.1075,422203
ENSGALG00000005426,2.64556735,1.716188,2.191492,5.175744,8.8387,4.160325,0.607484,0.967387,1.33033,427355
ENSGALG00000005430,6.803458,9.06868,9.4444,13.92691,36.72818,21.04988,4.291365745,2.134725433,2.622499046,428401
ENSGALG00000005434,0,0,0,0,0,0.311446,0,0,0,395623
ENSGALG00000005438,4.77687,11.8303,17.2473,7.9613,32.0118,32.1847,1.62577,4.60825,5.82832,423030
ENSGALG00000005439,18.04585,13.72047,17.04204,17.743217,18.277776,17.604905,220.87037,170.28101,185.62363,396504
ENSGALG00000005441,17.942666,9.542491,12.505965,12.44442,14.279884,19.312812,16.083905,11.623768,13.95245,396209
ENSGALG00000005442,10.0037,25.8852,16.9268,1.72021,7.63104,7.75443,34.0419,74.0922,73.289,424475
ENSGALG00000005448,3791.7154,7934.6054,7192.1021,0.855162,3.65863,7.87575,0.192215,8.355851,0.0975296,396067
ENSGALG00000005450,1.46017,3.63688,3.77376,1.76715,7.84639,6.234151,1.77219,3.102186,2.554011,415997
ENSGALG00000005451,3.48189,2.920435,12.94322,2.76914,4.80043,4.21691,2.781,3.167158,6.09192,423750
ENSGALG00000005452,8.13994,9.70938,10.1118,4.61714,5.8119,3.37767,8.84736,6.5515,8.74389,417656
ENSGALG00000005456,0.289504,0.601691,3.10423,2.55205,10.8795,5.16615,3.34191,11.4364,13.8844,415806
ENSGALG00000005458,3.57882,2.816841,7.102901491,0.538159,0.898534,0.302748,0.296978,0.34365,0.8293,416542
ENSGALG00000005460,1.26245,2.162861506,3.561949191,3.18915688,8.044204,3.533212,46.80515,95.85943,65.15335,419231
ENSGALG00000005462,0.2113,0.0359531,2.94029,2.5983,1.65476,1.35271,0.445168,0.329027,0.231587,395692
ENSGALG00000005465,209.27,224.441,235.37,243.798,178.63,172.069,142.104,78.8717,116.012,416543
ENSGALG00000005467,0.0222935,0,1.06831,0,0.126822,0,0,0.0392263,0.0236654,415807
ENSGALG00000005468,9.48439,13.240115,13.6793255,8.225511,26.607861,26.26405,5.083286,7.67768,7.84121,417658
ENSGALG00000005470,0.718176,1.875663,2.236748,3.10921,6.745311,7.31576,3.996773,5.995322,1.049076,424477
ENSGALG00000005472,0.197812,1.255082,0.841281,1.302058,8.03011,5.237318,8.05855,30.53901,36.5767,396537
ENSGALG00000005473,2.438495,3.361617,2.184574,6.71689,20.84277,14.64729,5.99401,12.27322,14.42929,415809
ENSGALG00000005474,0.572293,1.89632,0.923115,48.0483,309.819,257.871,24.3725,45.1676,39.1687,396283
ENSGALG00000005475,6.28844,14.5307,19.5435,4.39278,22.2307,25.9486,6.40907,17.19,18.2108,422207
ENSGALG00000005476,0.535043,0.282524,0.620653,47.1295,33.5087,21.2595,8.577959,3.71257,4.5996,420401
ENSGALG00000005478,2.67609,5.4954,4.35045,8.48307,20.7182,16.3881,1.41134,3.98458,2.26025,424478
ENSGALG00000005481,3.87459,11.617322,9.32847,4.88027,25.709331,22.58432,5.02719,14.87698,11.75992,416000
ENSGALG00000005483,19.7268,50.3217,72.8105,0.815458,5.41352,6.2276,1.48039,2.56366,0.847919,414849
ENSGALG00000005487,53.850932,58.136025,43.411301,87.85995,87.69968,103.12642,62.74241,51.458233,47.388814,420402
ENSGALG00000005489,5.09115,8.58284,8.88993,5.578222,17.18062,13.36138,4.738431,7.86834,7.12737,417660
ENSGALG00000005490,913.24,990.633,749.707,1539.32,1300.62,1204.48,837.665,801.074,619.833,416544
ENSGALG00000005494,5.90372,8.41406,10.7892,13.1738,21.5221,18.6855,9.97491,13.6788,19.0732,415812
ENSGALG00000005499,1.115418,2.01155,2.921582,0.356241,3.49023,2.102310003,0.0973117,0.106533,0.0934295,395186
ENSGALG00000005502,0.0689029,0,2.60375,0.182891,0.327523,0.549756,0,0,0,395901
ENSGALG00000005503,9.231102,12.97742,21.51676,1.41455,2.087515,1.232899,0.631904,1.149132,0.592402,395238
ENSGALG00000005504,0,0.0737996,0.351268,138.814,107.198,96.3037,4.91534,3.30187,3.21441,427838
ENSGALG00000005505,1.9348,3.85708,14.1019,16.8797,33.9629,24.6928,1.71579,3.34012,2.67869,424826
ENSGALG00000005506,0.317095,1.539299,0.729759,0.809641,15.52891,3.43442,0.474777,1.155883,0.613429,395864
ENSGALG00000005507,34.2892,34.2478,40.611,53.233,62.1408,60.3474,34.2839,33.9655,45.4851,428701
ENSGALG00000005509,1.32383,1.821698522,2.041026972,35.74171,107.8719966,80.744272,20.22084,37.5933088,50.2496118,429083
ENSGALG00000005512,22.72692254,27.92546,45.38503,21.47331,43.987224,48.0286486,29.511694,63.4291,55.608464,768701
ENSGALG00000005515,2.53609,2.34302,4.61132,1.88986,0.621193,1.56403,0.538349,0.806969,0.417298,396108
ENSGALG00000005517,0.635867,0.469560011,14.90610004,18.704532,38.05455,17.6668002,0.720702,0.803014002,0.62849001,420405
ENSGALG00000005519,0.144554,0.0473351,3.71751,12.7399,8.65616,12.5779,0.584795,0.45124,0.52269,107053676
ENSGALG00000005521,9.64236301,22.15262,37.5073,23.39067315,129.0989,138.5455,12.56947,35.62365,41.37721,374116
ENSGALG00000005522,73.2732,114.71853,134.37745,91.0122,227.0848,215.6546,9.67871,18.98359,16.77111,417663
ENSGALG00000005524,0.635672,0.750011,0.374462,0.0327885,0.331921,1.89933,128.151,111.624,113.026,428149
ENSGALG00000005525,74.0321,154.142,145.081,67.9119,269.075,216.364,54.9557,108.592,101.44,772264
ENSGALG00000005530,25.5546,24.2979,23.1503,16.2831,32.5376,34.2258,10.6807,12.2702,9.30413,417664
ENSGALG00000005531,10.95711,22.18671,75.20997,14.7844,49.96658,32.5382,16.17408,33.2517,35.24271,419233
ENSGALG00000005533,6.68659,5.79489,8.19266,7.42388,10.41065,7.55067,8.32036,6.78102,5.84675,422209
ENSGALG00000005534,23.71913,57.1872,65.5244,29.94075,116.2605,92.7005,36.39195,91.8374,102.9385,395460
ENSGALG00000005535,12.50227,12.16041,17.33666,21.63938,24.0974,22.1149,14.78689,11.82029,13.00379,416276
ENSGALG00000005537,0.0322247,0.154825,2.26104,0.0932163,0.57262,0.327667,0.219411,0.0590372,0.0356174,416003
ENSGALG00000005540,22.78706,33.779679,34.122236,3.68874,13.90659,7.190465,3.184155,2.166854753,4.036146,423031
ENSGALG00000005541,1.17764,0.297272,1.87434,222.895,117.066,98.5046,268.951,117.176,232.672,378797
ENSGALG00000005543,0.206243,0.423675,0.6436672,0.252902,2.33988,1.476876,1.0901,2.039084,0.941709,101748451
ENSGALG00000005544,0.0743478,0.162338,0.210733,0.10705,0.177897,0.508986,0.0849389,0.0825357,0,770641
ENSGALG00000005547,1.397058,4.92458,6.20372,23.56194,29.97324,31.8541,15.60765,10.69337,17.07713,374268
ENSGALG00000005549,19.5167,13.7547,15.4654,25.7757,25.8098,19.5062,4.6687,3.87315,3.77765,417665
ENSGALG00000005550,42.06988,50.80149301,54.66934349,8.921197212,13.44611669,17.22071995,86.04373001,146.5740945,201.5809895,396169
ENSGALG00000005551,616.902,888.613,665.607,22.4965,32.6948,71.5959,4.97157,9.056,7.26648,396023
ENSGALG00000005552,4.519417,12.595016,27.11886,5.230483,31.245384,21.24833411,3.868193,9.92431,11.630416,424479
ENSGALG00000005553,1.751698,0.883088,3.17749,0.184223,0.338936101,0.241847,8.555160021,7.269960006,9.625269,770104
ENSGALG00000005554,254.946,217.216,114.283,3.1208,2.22433,7.78886,1.02532,1.44785,0.55755,404536
ENSGALG00000005558,6.01032,6.78397,6.25063,13.8423,16.9766,11.6404,15.2882,16.5077,21.554,416545
ENSGALG00000005559,23.7596,38.3918,37.0109,37.1692,77.2481,58.2595,18.1851,27.9667,29.7642,417666
ENSGALG00000005567,18.84248,12.25512,22.38193,24.54634,21.7702,24.41645,14.8214,8.73293,11.29035,417667
ENSGALG00000005569,7.97099,18.11853,41.4989,11.12224,36.3397,26.61188,6.45639,13.247,14.40976,423032
ENSGALG00000005571,17.4257,48.3805,59.3324,13.6562,42.6878,30.5925,8.17484,15.5997,22.4608,424482
ENSGALG00000005572,0.182813,0.0917806,0.436853,0.396882,0.955488,0.57553,1.74688,1.63321,7.5729,416546
ENSGALG00000005575,33.4571,49.0502,63.6955,25.1992,60.726,48.8789,20.989,38.9761,36.6209,417668
ENSGALG00000005579,2.89117,7.89188,7.56268,5.48014,17.7848,13.8885,5.19407,9.76714,16.2901,416547
ENSGALG00000005580,3.979054,13.52485,21.76685,3.437028,16.86489,17.41309358,2.691118,5.265077,12.3128,424483
ENSGALG00000005582,7.759745,5.24206,5.46755,9.02221,5.74978,5.51608,6.327303,4.05123,5.02355,420406
ENSGALG00000005583,5.25539,6.20739,7.63156,8.89884,16.8439,10.8742,6.95859,5.10965,7.55557,424484
ENSGALG00000005584,6.77211,9.47441,8.52376,10.78636,26.89786,23.36404,1.061256,1.90556,1.09355,423034
ENSGALG00000005587,203.1334,335.469,446.8981,162.1416,476.654,539.557,120.9874,279.305,298.4422,395905
ENSGALG00000005589,3.238329,8.114448,6.904216085,6.89217,9.12432556,18.31862,6.49694,4.475999,6.552808,416548
ENSGALG00000005594,0.498262,0.444157,0.280892,0.519575,0.243365,0.621309,0.474045,0.225818,0.167676,101751011
ENSGALG00000005595,2.94727,1.78864,2.41728,4.03932,3.64495,2.99607,2.82612,1.5883,1.82627,416907
ENSGALG00000005597,69.0819,143.056,113.12,93.2863,414.696,555.858,39.1292,118.597,83.0856,424485
ENSGALG00000005598,14.661,16.08305,25.79,20.72303731,36.661678,35.044133,19.0611426,23.9641,29.4827,416549
ENSGALG00000005599,0.0267825,0.0786477,0.0612563,0.15504,0,0.118362,0,0,0.0289485,428949
ENSGALG00000005601,0.0718493,0.0427903,7.08916,0.129438,0.43961,0.311929,0.0112024,0.0693456,0.0393755,416004
ENSGALG00000005608,64.1604,90.0931,78.2541,51.7054,77.5844,92.5822,48.0801,80.6314,76.4136,416550
ENSGALG00000005609,4.090043,7.41045,7.27235,3.582512,9.52727,7.59293,7.58887,7.91186,9.09208,428150
ENSGALG00000005610,4.462308,14.49972,16.34979962,19.85649017,64.39484005,51.78757481,11.682178,19.91163775,24.2084697,424486
ENSGALG00000005612,15.64511,9.94754,18.3285,12.71351,9.16975,9.95324,14.26064,7.91116,8.28564,420410
ENSGALG00000005614,17.1414,19.0528,15.8803,26.0557,34.3234,27.8826,19.7737,17.2848,18.0175,416908
ENSGALG00000005616,0.437496,0.913768,0.491829,0.263532,0,0.0419266,0.745197,0.305942,0.943387,427639
ENSGALG00000005617,6.41201,5.53237,4.98845,17.6654,12.5246,9.53507,10.1356,4.90129,7.37718,416551
ENSGALG00000005618,9.09257,18.6186,19.0365,8.45,31.1545,24.5531,7.71579,14.7167,15.1326,423035
ENSGALG00000005619,2.23874,6.1724,5.92608,0.540193,1.37649,1.44827,0.422829,0.741625,0.89485,429084
ENSGALG00000005621,18.49644,11.59074,14.28881,0.129726,0.0369309,0.123529,0.0416911,0.753902,0.0413483,374175
ENSGALG00000005622,48.927,74.3381,105.934,59.3593,156.636,162.499,71.7765,144.753,145.206,769725
ENSGALG00000005623,8.74407,13.16379,18.10735,10.87564,19.02033,16.89454,8.90559,11.6044,13.57444,416909
ENSGALG00000005626,11.9908,7.8221,6.81124,6.58296,4.87752,4.1314,14.4362,11.2685,21.133,416910
ENSGALG00000005628,0.991788,0.182767,0.456255,0.980501,0.254208,0.952127,1.26114,0.257324,0.439859,396242
ENSGALG00000005630,0,0,0.518253,0.332185,0,0.106699,0.320009,0,0.244916,374000
ENSGALG00000005631,0.634661,0.142365,2.04827,0.888914,0.487534,0.468684,0.413645,0.11762,0.152838,424835
ENSGALG00000005634,0.17348,0,0.114312,0,0,0,0.119516,0,0,373998
ENSGALG00000005637,14.5493,11.3032,16.6754,21.344,22.0218,23.4947,18.4515,17.6431,21.9192,423758
ENSGALG00000005643,1.58054,3.37962,4.24786,2.46852,8.11255,6.10549,6.40926,4.74569,15.3027,423038
